"GOID","GO Term","Genes in the GO","Expected genes per GO","Standard Deviation of the samples","Z-score","One tail p-value","FDR","Numeric p-value","Numeric FDR"
"GO:0006412","translation","0","0.9965","0.99125476473047","-1.0052915107762","0.157378250819931","0.367949808930977","1","1"
"GO:1902600","proton transmembrane transport","0","0.4317","0.648519211524818","-0.665670333782362","0.252810919773506","0.367949808930977","1","1"
"GO:0009410","response to xenobiotic stimulus","0","0.4367","0.651794134339483","-0.66999682413918","0.251429907361177","0.367949808930977","1","1"
"GO:0001701","in utero embryonic development","0","0.3214","0.571956950718625","-0.561930403321758","0.287081719056037","0.367949808930977","1","1"
"GO:0000244","spliceosomal tri-snRNP complex assembly","0","0.0742","0.268517355411183","-0.276332231435755","0.391146451100316","0.428847313856973","1","1"
"GO:0000353","formation of quadruple SL/U4/U5/U6 snRNP","0","0","0","NaN","NaN","NaN","1","1"
"GO:0006338","chromatin remodeling","0","0.6987","0.819991188095857","-0.852082327399745","0.197084199974125","0.367949808930977","1","1"
"GO:0000395","mRNA 5'-splice site recognition","0","0.0196","0.140775785496577","-0.139228489692758","0.44463479811461","0.465320046306835","1","1"
"GO:0002250","adaptive immune response","0","0.7523","0.854995796352928","-0.879887366942636","0.189460164525915","0.367949808930977","1","1"
"GO:0007186","G protein-coupled receptor signaling pathway","1","2.8402","1.62527785710976","-1.13223716914008","0.128767368689151","0.367949808930977","0.9462","1"
"GO:0006468","protein phosphorylation","1","0.8635","0.915178400723332","0.149151247332885","0.440717144287848","0.465320046306835","0.5846","1"
"GO:0043066","negative regulation of apoptotic process","0","1.0333","1.00284180166561","-1.03037188745404","0.151417732401541","0.367949808930977","1","1"
"GO:0045892","negative regulation of DNA-templated transcription","0","1.1503","1.05802733999893","-1.08721198074254","0.138471568610747","0.367949808930977","1","1"
"GO:0008284","positive regulation of cell population proliferation","0","1.0422","0.997857069861805","-1.04443815800627","0.148141358553791","0.367949808930977","1","1"
"GO:0006915","apoptotic process","2","1.5337","1.22066101409488","0.382006138162578","0.351228405852356","0.402108358736227","0.4607","1"
"GO:0030154","cell differentiation","2","1.4662","1.18490419857302","0.450500555777297","0.326174776764748","0.385479281631066","0.4325","1"
"GO:0001525","angiogenesis","2","0.3832","0.616924484505161","2.62074215014638","0.00438692975175966","0.0798421214820258","0.0558","1"
"GO:0006914","autophagy","0","0.4559","0.676092375411829","-0.674316138711515","0.250055172892554","0.367949808930977","1","1"
"GO:0051607","defense response to virus","0","0.4253","0.64160819516868","-0.662865598043348","0.253708318183019","0.367949808930977","1","1"
"GO:0045087","innate immune response","6","1.0564","1.02299740584678","4.83246582224515","6.74261340796245e-07","1.53394455031146e-05","0.001","0.0306666666666667"
"GO:0034220","monoatomic ion transmembrane transport","2","0.5607","0.749113894653354","1.92133667560128","0.02734463812984","0.276484674423937","0.1109","1"
"GO:0045944","positive regulation of transcription by RNA polymerase II","1","1.804","1.30596881871488","-0.615634912930895","0.269067751704895","0.367949808930977","0.8424","1"
"GO:0016567","protein ubiquitination","1","1.1478","1.06605290998181","-0.138642274333759","0.444866417897743","0.465320046306835","0.6825","1"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","2","0.6092","0.779189369542065","1.78493194897844","0.0371361778311841","0.300624726233994","0.1259","1"
"GO:0015031","protein transport","2","1.4126","1.15736562482171","0.507531921980564","0.305890822044914","0.376163037920097","0.4163","1"
"GO:0030030","cell projection organization","0","0.3267","0.566920849788568","-0.576270920573554","0.282216037514352","0.367949808930977","1","1"
"GO:0060271","cilium assembly","0","0.3705","0.599888103377336","-0.617615181754907","0.268414517303797","0.367949808930977","1","1"
"GO:0006897","endocytosis","0","0.3636","0.593489901368425","-0.612647324177948","0.270054779778413","0.367949808930977","1","1"
"GO:0016192","vesicle-mediated transport","1","0.7026","0.830194050940033","0.358229500275571","0.360085786080081","0.402108358736227","0.506","1"
"GO:0007608","sensory perception of smell","1","1.4126","1.17145143725508","-0.352212637142515","0.362339400179897","0.402108358736227","0.7587","1"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","0","1.3931","1.1646063801998","-1.19619815216966","0.115809620897504","0.367949808930977","1","1"
"GO:0010628","positive regulation of gene expression","2","0.8185","0.881949847527259","1.33964533619751","0.0901803385590492","0.367949808930977","0.194","1"
"GO:0030335","positive regulation of cell migration","1","0.5205","0.711217500511133","0.674196008471946","0.250093353484568","0.367949808930977","0.4114","1"
"GO:0042981","regulation of apoptotic process","2","0.4296","0.650911828607272","2.41261555095737","0.00791925803639609","0.120108746885341","0.0674","1"
"GO:0016055","Wnt signaling pathway","0","0.4052","0.626460058759153","-0.646808993381942","0.258877785549519","0.367949808930977","1","1"
"GO:0055085","transmembrane transport","0","1.0787","1.01705936452849","-1.06060672328609","0.144434332919287","0.367949808930977","1","1"
"GO:0007399","nervous system development","0","0.7193","0.825575961112457","-0.871270523708986","0.191803230468152","0.367949808930977","1","1"
"GO:0045893","positive regulation of DNA-templated transcription","0","1.3609","1.14340803224082","-1.19021378337963","0.116981188550639","0.367949808930977","1","1"
"GO:0007165","signal transduction","5","2.9257","1.6556731668308","1.25284388341602","0.105131263821014","0.367949808930977","0.167","1"
"GO:0006511","ubiquitin-dependent protein catabolic process","2","0.5494","0.738927764686199","1.96311475806573","0.0248164205474903","0.276484674423937","0.1045","1"
"GO:0006954","inflammatory response","7","0.98","0.974215022205544","6.17933398970918","3.21862919111623e-10","1.46447628195788e-08","0","0"
"GO:0051301","cell division","0","0.8147","0.894451739554147","-0.910837291686748","0.181190555202167","0.367949808930977","1","1"
"GO:0035556","intracellular signal transduction","1","0.6974","0.830121768305724","0.364524834251252","0.357733066274879","0.402108358736227","0.5025","1"
"GO:0030036","actin cytoskeleton organization","0","0.4362","0.653737177487806","-0.667240620575134","0.252309224199041","0.367949808930977","1","1"
"GO:0030182","neuron differentiation","0","0.2681","0.513662121318565","-0.521938427758291","0.300856600755001","0.375040420119248","1","1"
"GO:0051726","regulation of cell cycle","0","0.501","0.705300464252284","-0.710335559655599","0.238748036762632","0.367949808930977","1","1"
"GO:0007166","cell surface receptor signaling pathway","2","0.6046","0.763621078621571","1.82734610013499","0.0338238739727311","0.300624726233994","0.1226","1"
"GO:0032259","methylation","0","0.3135","0.554840999614741","-0.565026737781962","0.286027788961344","0.367949808930977","1","1"
"GO:0008150","biological_process","0","1.0009","0.983054337044987","-1.0181532823594","0.154302558581951","0.367949808930977","1","1"
"GO:0006629","lipid metabolic process","2","0.8544","0.920263727706821","1.24486053889648","0.106591509166794","0.367949808930977","0.2121","1"
"GO:0006355","regulation of DNA-templated transcription","0","1.9713","1.36764884247954","-1.44137876534596","0.0747388529885225","0.367949808930977","1","1"
"GO:0006357","regulation of transcription by RNA polymerase II","0","2.1727","1.43125104644706","-1.51804255821752","0.0645018351706903","0.367949808930977","1","1"
"GO:0007155","cell adhesion","1","1.0247","0.990852203312321","-0.024928036610738","0.490056182098937","0.490056182098937","0.6502","1"
"GO:0006397","mRNA processing","1","1.0825","1.01823250279245","-0.0810227524398879","0.467711929079159","0.47290872829115","0.6662","1"
"GO:0008380","RNA splicing","1","0.908","0.940863710880723","0.0977824938256792","0.461052504331005","0.471413234765409","0.6002","1"
"GO:0006508","proteolysis","0","0.9332","0.960848626479895","-0.971224784302199","0.16571817727635","0.367949808930977","1","1"
"GO:0007601","visual perception","0","0.2707","0.5185059255587","-0.522076965096042","0.300808372004599","0.375040420119248","1","1"
"GO:0016477","cell migration","0","0.5094","0.707786504656325","-0.719708551447087","0.235852229996865","0.367949808930977","1","1"
"GO:0007283","spermatogenesis","0","0.8592","0.912282075817883","-0.941813966069328","0.173143946780814","0.367949808930977","1","1"
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","0","0.1394","0.376804774629805","-0.369952849289011","0.355708811270808","0.402108358736227","1","1"
"GO:0098609","cell-cell adhesion","0","0.345","0.588735646080732","-0.5860015480576","0.278937237270122","0.367949808930977","1","1"
"GO:0006396","RNA processing","0","0.3443","0.584458440923661","-0.589092356089303","0.277899660411091","0.367949808930977","1","1"
