"","x"
"1","Pan_paniscus"
"2","Gorilla_gorilla"
"3","Phascolarctos_cinereus"
"4","Ictidomys_tridecemlineatus"
"5","Pan_troglodytes"
"6","Homo_sapiens"
"7","Marmota"
"8","Mus_caroli"
"9","Meriones_unguiculatus"
"10","Oryctolagus_cuniculus"
"11","Bison_bison"
"12","Rattus_norvegicus"
"13","Ovis_aries"
"14","Macaca_mulatta"
"15","Pteropus_vampyrus"
"16","Sus_scrofa"
"17","Macaca_fascicularis"
"18","Vulpes_vulpes"
"19","Dipodomys_ordii"
"20","Panthera_pardus"
"21","Chlorocebus_sabaeus"
"22","Cebus_capucinus_imitator"
"23","Jaculus_jaculus"
"24","Castor_canadensis"
"25","Felis_catus"
"26","Ailuropoda_melanoleuca"
"27","Microtus_ochrogaster"
"28","Cercocebus_atys"
"29","Loxodonta_africana"
"30","Cavia_porcellus"
"31","Tursiops_truncatus"
"32","Otolemur_garnettii"
"33","Vombatus_ursinus"
"34","Monodelphis_domestica"
"35","Macaca_nemestrina"
"36","Ursus_americanus"
"37","Mus_musculus"
"38","Capra_hircus"
"39","Equus_caballus"
"40","Canis_familiaris"
"41","Chinchilla_lanigera"
"42","Dasypus_novemcinctus"
"43","Equus_asinus_asinus"
"44","Carlito_syrichta"
"45","Neovison_vison"
"46","Myotis_lucifugus"
"47","Panthera_tigris_altaica"
"48","Pongo_abelii"
"49","Octodon_degus"
"50","Papio_anubis"
"51","Microcebus_murinus"
"52","Callithrix_jacchus"
"53","Colobus_angolensis_palliatus"
"54","Nomascus_leucogenys"
"55","Peromyscus_maniculatus_bairdii"
"56","Bos_taurus"
"57","Sarcophilus_harrisii"
"58","Mustela_putorius_furo"
"59","Mesocricetus_auratus"
"60","Ursus_maritimus"
"61","Saimiri_boliviensis_boliviensis"
