"","x"
"1","Chlorocebus_sabaeus"
"2","Ictidomys_tridecemlineatus"
"3","Tursiops_truncatus"
"4","Microtus_ochrogaster"
"5","Phascolarctos_cinereus"
"6","Vulpes_vulpes"
"7","Otolemur_garnettii"
"8","Ursus_americanus"
"9","Sus_scrofa"
"10","Colobus_angolensis_palliatus"
"11","Equus_asinus_asinus"
"12","Oryctolagus_cuniculus"
"13","Bison_bison"
"14","Rattus_norvegicus"
"15","Bos_taurus"
"16","Neovison_vison"
"17","Marmota"
"18","Chinchilla_lanigera"
"19","Panthera_pardus"
"20","Octodon_degus"
"21","Panthera_tigris_altaica"
"22","Cavia_porcellus"
"23","Ailuropoda_melanoleuca"
"24","Pan_troglodytes"
"25","Loxodonta_africana"
"26","Pteropus_vampyrus"
"27","Papio_anubis"
"28","Capra_hircus"
"29","Macaca_nemestrina"
"30","Dasypus_novemcinctus"
"31","Meriones_unguiculatus"
"32","Jaculus_jaculus"
"33","Macaca_fascicularis"
"34","Equus_caballus"
"35","Microcebus_murinus"
"36","Castor_canadensis"
"37","Pongo_abelii"
"38","Pan_paniscus"
"39","Felis_catus"
"40","Carlito_syrichta"
"41","Callithrix_jacchus"
"42","Homo_sapiens"
"43","Peromyscus_maniculatus_bairdii"
"44","Myotis_lucifugus"
"45","Canis_familiaris"
"46","Vombatus_ursinus"
"47","Mesocricetus_auratus"
"48","Cercocebus_atys"
"49","Sarcophilus_harrisii"
"50","Ovis_aries"
"51","Mus_caroli"
"52","Gorilla_gorilla"
"53","Macaca_mulatta"
"54","Ursus_maritimus"
"55","Saimiri_boliviensis_boliviensis"
"56","Nomascus_leucogenys"
"57","Dipodomys_ordii"
"58","Cebus_capucinus_imitator"
"59","Mus_musculus"
"60","Monodelphis_domestica"
"61","Mustela_putorius_furo"
