"","x"
"1","Gorilla_gorilla"
"2","Bos_taurus"
"3","Chinchilla_lanigera"
"4","Peromyscus_maniculatus_bairdii"
"5","Sarcophilus_harrisii"
"6","Microcebus_murinus"
"7","Felis_catus"
"8","Pan_paniscus"
"9","Octodon_degus"
"10","Sus_scrofa"
"11","Nomascus_leucogenys"
"12","Mustela_putorius_furo"
"13","Mus_musculus"
"14","Capra_hircus"
"15","Bison_bison"
"16","Ictidomys_tridecemlineatus"
"17","Vulpes_vulpes"
"18","Ailuropoda_melanoleuca"
"19","Cavia_porcellus"
"20","Homo_sapiens"
"21","Jaculus_jaculus"
"22","Pteropus_vampyrus"
"23","Ursus_americanus"
"24","Mesocricetus_auratus"
"25","Meriones_unguiculatus"
"26","Carlito_syrichta"
"27","Pongo_abelii"
"28","Vombatus_ursinus"
"29","Saimiri_boliviensis_boliviensis"
"30","Equus_asinus_asinus"
"31","Rattus_norvegicus"
"32","Monodelphis_domestica"
"33","Mus_caroli"
"34","Dipodomys_ordii"
"35","Equus_caballus"
"36","Microtus_ochrogaster"
"37","Myotis_lucifugus"
"38","Panthera_tigris_altaica"
"39","Cebus_capucinus_imitator"
"40","Neovison_vison"
"41","Otolemur_garnettii"
"42","Macaca_nemestrina"
"43","Macaca_fascicularis"
"44","Marmota"
"45","Ovis_aries"
"46","Cercocebus_atys"
"47","Loxodonta_africana"
"48","Oryctolagus_cuniculus"
"49","Callithrix_jacchus"
"50","Colobus_angolensis_palliatus"
"51","Castor_canadensis"
"52","Canis_familiaris"
"53","Pan_troglodytes"
"54","Phascolarctos_cinereus"
"55","Macaca_mulatta"
"56","Tursiops_truncatus"
"57","Ursus_maritimus"
"58","Papio_anubis"
"59","Chlorocebus_sabaeus"
"60","Dasypus_novemcinctus"
"61","Panthera_pardus"
