"","x"
"1","Ovis_aries"
"2","Tursiops_truncatus"
"3","Microtus_ochrogaster"
"4","Cercocebus_atys"
"5","Myotis_lucifugus"
"6","Saimiri_boliviensis_boliviensis"
"7","Vombatus_ursinus"
"8","Pan_troglodytes"
"9","Bison_bison"
"10","Ursus_americanus"
"11","Ursus_maritimus"
"12","Equus_asinus_asinus"
"13","Rattus_norvegicus"
"14","Neovison_vison"
"15","Dasypus_novemcinctus"
"16","Microcebus_murinus"
"17","Sus_scrofa"
"18","Cavia_porcellus"
"19","Mesocricetus_auratus"
"20","Peromyscus_maniculatus_bairdii"
"21","Pteropus_vampyrus"
"22","Nomascus_leucogenys"
"23","Loxodonta_africana"
"24","Pongo_abelii"
"25","Otolemur_garnettii"
"26","Marmota"
"27","Cebus_capucinus_imitator"
"28","Capra_hircus"
"29","Ailuropoda_melanoleuca"
"30","Bos_taurus"
"31","Meriones_unguiculatus"
"32","Jaculus_jaculus"
"33","Homo_sapiens"
"34","Papio_anubis"
"35","Sarcophilus_harrisii"
"36","Panthera_tigris_altaica"
"37","Ictidomys_tridecemlineatus"
"38","Vulpes_vulpes"
"39","Pan_paniscus"
"40","Macaca_nemestrina"
"41","Mustela_putorius_furo"
"42","Castor_canadensis"
"43","Equus_caballus"
"44","Felis_catus"
"45","Callithrix_jacchus"
"46","Octodon_degus"
"47","Carlito_syrichta"
"48","Chinchilla_lanigera"
"49","Oryctolagus_cuniculus"
"50","Macaca_fascicularis"
"51","Monodelphis_domestica"
"52","Colobus_angolensis_palliatus"
"53","Macaca_mulatta"
"54","Canis_familiaris"
"55","Phascolarctos_cinereus"
"56","Chlorocebus_sabaeus"
"57","Panthera_pardus"
"58","Mus_musculus"
"59","Mus_caroli"
"60","Dipodomys_ordii"
"61","Gorilla_gorilla"
