"","x"
"1","Peromyscus_maniculatus_bairdii"
"2","Monodelphis_domestica"
"3","Pan_paniscus"
"4","Carlito_syrichta"
"5","Marmota"
"6","Papio_anubis"
"7","Castor_canadensis"
"8","Cercocebus_atys"
"9","Mesocricetus_auratus"
"10","Gorilla_gorilla"
"11","Loxodonta_africana"
"12","Homo_sapiens"
"13","Ailuropoda_melanoleuca"
"14","Rattus_norvegicus"
"15","Mus_caroli"
"16","Phascolarctos_cinereus"
"17","Chinchilla_lanigera"
"18","Microtus_ochrogaster"
"19","Sarcophilus_harrisii"
"20","Equus_caballus"
"21","Bos_taurus"
"22","Nomascus_leucogenys"
"23","Meriones_unguiculatus"
"24","Canis_familiaris"
"25","Chlorocebus_sabaeus"
"26","Octodon_degus"
"27","Colobus_angolensis_palliatus"
"28","Cebus_capucinus_imitator"
"29","Macaca_fascicularis"
"30","Dasypus_novemcinctus"
"31","Myotis_lucifugus"
"32","Panthera_pardus"
"33","Callithrix_jacchus"
"34","Neovison_vison"
"35","Pan_troglodytes"
"36","Tursiops_truncatus"
"37","Ursus_maritimus"
"38","Ursus_americanus"
"39","Ictidomys_tridecemlineatus"
"40","Microcebus_murinus"
"41","Ovis_aries"
"42","Equus_asinus_asinus"
"43","Felis_catus"
"44","Panthera_tigris_altaica"
"45","Bison_bison"
"46","Mustela_putorius_furo"
"47","Macaca_mulatta"
"48","Macaca_nemestrina"
"49","Pteropus_vampyrus"
"50","Mus_musculus"
"51","Jaculus_jaculus"
"52","Cavia_porcellus"
"53","Sus_scrofa"
"54","Dipodomys_ordii"
"55","Vulpes_vulpes"
"56","Saimiri_boliviensis_boliviensis"
"57","Vombatus_ursinus"
"58","Otolemur_garnettii"
"59","Capra_hircus"
"60","Oryctolagus_cuniculus"
"61","Pongo_abelii"
