"","x"
"1","Jaculus_jaculus"
"2","Homo_sapiens"
"3","Canis_familiaris"
"4","Equus_asinus_asinus"
"5","Peromyscus_maniculatus_bairdii"
"6","Ailuropoda_melanoleuca"
"7","Macaca_mulatta"
"8","Vombatus_ursinus"
"9","Ursus_americanus"
"10","Colobus_angolensis_palliatus"
"11","Oryctolagus_cuniculus"
"12","Papio_anubis"
"13","Castor_canadensis"
"14","Pan_paniscus"
"15","Mus_caroli"
"16","Pteropus_vampyrus"
"17","Nomascus_leucogenys"
"18","Tursiops_truncatus"
"19","Cavia_porcellus"
"20","Carlito_syrichta"
"21","Mus_musculus"
"22","Neovison_vison"
"23","Rattus_norvegicus"
"24","Chlorocebus_sabaeus"
"25","Saimiri_boliviensis_boliviensis"
"26","Equus_caballus"
"27","Chinchilla_lanigera"
"28","Mustela_putorius_furo"
"29","Panthera_tigris_altaica"
"30","Meriones_unguiculatus"
"31","Monodelphis_domestica"
"32","Cebus_capucinus_imitator"
"33","Capra_hircus"
"34","Bos_taurus"
"35","Cercocebus_atys"
"36","Macaca_fascicularis"
"37","Gorilla_gorilla"
"38","Ursus_maritimus"
"39","Octodon_degus"
"40","Vulpes_vulpes"
"41","Dasypus_novemcinctus"
"42","Myotis_lucifugus"
"43","Phascolarctos_cinereus"
"44","Sarcophilus_harrisii"
"45","Macaca_nemestrina"
"46","Pongo_abelii"
"47","Otolemur_garnettii"
"48","Callithrix_jacchus"
"49","Panthera_pardus"
"50","Bison_bison"
"51","Ictidomys_tridecemlineatus"
"52","Marmota"
"53","Mesocricetus_auratus"
"54","Pan_troglodytes"
"55","Felis_catus"
"56","Sus_scrofa"
"57","Loxodonta_africana"
"58","Microcebus_murinus"
"59","Ovis_aries"
"60","Dipodomys_ordii"
"61","Microtus_ochrogaster"
