"","x"
"1","Cavia_porcellus"
"2","Microtus_ochrogaster"
"3","Papio_anubis"
"4","Mesocricetus_auratus"
"5","Meriones_unguiculatus"
"6","Chinchilla_lanigera"
"7","Cercocebus_atys"
"8","Homo_sapiens"
"9","Microcebus_murinus"
"10","Pan_troglodytes"
"11","Pongo_abelii"
"12","Chlorocebus_sabaeus"
"13","Mus_caroli"
"14","Canis_familiaris"
"15","Ailuropoda_melanoleuca"
"16","Phascolarctos_cinereus"
"17","Colobus_angolensis_palliatus"
"18","Pan_paniscus"
"19","Sarcophilus_harrisii"
"20","Oryctolagus_cuniculus"
"21","Macaca_mulatta"
"22","Panthera_pardus"
"23","Capra_hircus"
"24","Vulpes_vulpes"
"25","Neovison_vison"
"26","Tursiops_truncatus"
"27","Rattus_norvegicus"
"28","Otolemur_garnettii"
"29","Jaculus_jaculus"
"30","Carlito_syrichta"
"31","Pteropus_vampyrus"
"32","Peromyscus_maniculatus_bairdii"
"33","Ursus_maritimus"
"34","Ursus_americanus"
"35","Loxodonta_africana"
"36","Gorilla_gorilla"
"37","Bison_bison"
"38","Marmota"
"39","Mustela_putorius_furo"
"40","Monodelphis_domestica"
"41","Panthera_tigris_altaica"
"42","Ictidomys_tridecemlineatus"
"43","Saimiri_boliviensis_boliviensis"
"44","Cebus_capucinus_imitator"
"45","Equus_caballus"
"46","Octodon_degus"
"47","Macaca_nemestrina"
"48","Bos_taurus"
"49","Dasypus_novemcinctus"
"50","Mus_musculus"
"51","Sus_scrofa"
"52","Macaca_fascicularis"
"53","Felis_catus"
"54","Ovis_aries"
"55","Myotis_lucifugus"
"56","Equus_asinus_asinus"
"57","Castor_canadensis"
"58","Dipodomys_ordii"
"59","Vombatus_ursinus"
"60","Nomascus_leucogenys"
"61","Callithrix_jacchus"
