"","x"
"1","Bison_bison"
"2","Equus_caballus"
"3","Macaca_mulatta"
"4","Felis_catus"
"5","Saimiri_boliviensis_boliviensis"
"6","Ictidomys_tridecemlineatus"
"7","Gorilla_gorilla"
"8","Cavia_porcellus"
"9","Neovison_vison"
"10","Ursus_maritimus"
"11","Chlorocebus_sabaeus"
"12","Myotis_lucifugus"
"13","Rattus_norvegicus"
"14","Equus_asinus_asinus"
"15","Ursus_americanus"
"16","Macaca_nemestrina"
"17","Macaca_fascicularis"
"18","Meriones_unguiculatus"
"19","Peromyscus_maniculatus_bairdii"
"20","Mustela_putorius_furo"
"21","Carlito_syrichta"
"22","Tursiops_truncatus"
"23","Canis_familiaris"
"24","Marmota"
"25","Mus_caroli"
"26","Pan_paniscus"
"27","Cebus_capucinus_imitator"
"28","Phascolarctos_cinereus"
"29","Pongo_abelii"
"30","Dasypus_novemcinctus"
"31","Oryctolagus_cuniculus"
"32","Bos_taurus"
"33","Jaculus_jaculus"
"34","Sus_scrofa"
"35","Loxodonta_africana"
"36","Vulpes_vulpes"
"37","Microcebus_murinus"
"38","Castor_canadensis"
"39","Mus_musculus"
"40","Capra_hircus"
"41","Papio_anubis"
"42","Callithrix_jacchus"
"43","Mesocricetus_auratus"
"44","Dipodomys_ordii"
"45","Microtus_ochrogaster"
"46","Chinchilla_lanigera"
"47","Pan_troglodytes"
"48","Vombatus_ursinus"
"49","Sarcophilus_harrisii"
"50","Homo_sapiens"
"51","Ovis_aries"
"52","Nomascus_leucogenys"
"53","Ailuropoda_melanoleuca"
"54","Monodelphis_domestica"
"55","Panthera_pardus"
"56","Otolemur_garnettii"
"57","Octodon_degus"
"58","Panthera_tigris_altaica"
"59","Colobus_angolensis_palliatus"
"60","Pteropus_vampyrus"
"61","Cercocebus_atys"
