"","x"
"1","Loxodonta_africana"
"2","Carlito_syrichta"
"3","Dasypus_novemcinctus"
"4","Capra_hircus"
"5","Octodon_degus"
"6","Chinchilla_lanigera"
"7","Neovison_vison"
"8","Equus_caballus"
"9","Cercocebus_atys"
"10","Marmota"
"11","Meriones_unguiculatus"
"12","Gorilla_gorilla"
"13","Myotis_lucifugus"
"14","Canis_familiaris"
"15","Bison_bison"
"16","Vombatus_ursinus"
"17","Oryctolagus_cuniculus"
"18","Microcebus_murinus"
"19","Pteropus_vampyrus"
"20","Castor_canadensis"
"21","Chlorocebus_sabaeus"
"22","Otolemur_garnettii"
"23","Mustela_putorius_furo"
"24","Pan_troglodytes"
"25","Sus_scrofa"
"26","Tursiops_truncatus"
"27","Mus_musculus"
"28","Phascolarctos_cinereus"
"29","Dipodomys_ordii"
"30","Cavia_porcellus"
"31","Ailuropoda_melanoleuca"
"32","Sarcophilus_harrisii"
"33","Saimiri_boliviensis_boliviensis"
"34","Mesocricetus_auratus"
"35","Pongo_abelii"
"36","Papio_anubis"
"37","Ovis_aries"
"38","Homo_sapiens"
"39","Panthera_tigris_altaica"
"40","Panthera_pardus"
"41","Ursus_americanus"
"42","Bos_taurus"
"43","Vulpes_vulpes"
"44","Macaca_mulatta"
"45","Macaca_nemestrina"
"46","Microtus_ochrogaster"
"47","Equus_asinus_asinus"
"48","Macaca_fascicularis"
"49","Jaculus_jaculus"
"50","Cebus_capucinus_imitator"
"51","Pan_paniscus"
"52","Mus_caroli"
"53","Colobus_angolensis_palliatus"
"54","Ictidomys_tridecemlineatus"
"55","Ursus_maritimus"
"56","Felis_catus"
"57","Rattus_norvegicus"
"58","Callithrix_jacchus"
"59","Nomascus_leucogenys"
"60","Monodelphis_domestica"
"61","Peromyscus_maniculatus_bairdii"
