"","x"
"1","Meriones_unguiculatus"
"2","Bison_bison"
"3","Mesocricetus_auratus"
"4","Equus_caballus"
"5","Pan_paniscus"
"6","Macaca_nemestrina"
"7","Microcebus_murinus"
"8","Oryctolagus_cuniculus"
"9","Chlorocebus_sabaeus"
"10","Ovis_aries"
"11","Felis_catus"
"12","Homo_sapiens"
"13","Peromyscus_maniculatus_bairdii"
"14","Cebus_capucinus_imitator"
"15","Sus_scrofa"
"16","Ictidomys_tridecemlineatus"
"17","Callithrix_jacchus"
"18","Dipodomys_ordii"
"19","Mustela_putorius_furo"
"20","Octodon_degus"
"21","Dasypus_novemcinctus"
"22","Chinchilla_lanigera"
"23","Loxodonta_africana"
"24","Colobus_angolensis_palliatus"
"25","Castor_canadensis"
"26","Canis_familiaris"
"27","Carlito_syrichta"
"28","Mus_musculus"
"29","Pan_troglodytes"
"30","Vombatus_ursinus"
"31","Pteropus_vampyrus"
"32","Otolemur_garnettii"
"33","Papio_anubis"
"34","Panthera_pardus"
"35","Vulpes_vulpes"
"36","Ursus_maritimus"
"37","Sarcophilus_harrisii"
"38","Equus_asinus_asinus"
"39","Nomascus_leucogenys"
"40","Gorilla_gorilla"
"41","Pongo_abelii"
"42","Bos_taurus"
"43","Ursus_americanus"
"44","Rattus_norvegicus"
"45","Ailuropoda_melanoleuca"
"46","Saimiri_boliviensis_boliviensis"
"47","Macaca_fascicularis"
"48","Cercocebus_atys"
"49","Marmota"
"50","Monodelphis_domestica"
"51","Tursiops_truncatus"
"52","Neovison_vison"
"53","Microtus_ochrogaster"
"54","Cavia_porcellus"
"55","Capra_hircus"
"56","Myotis_lucifugus"
"57","Jaculus_jaculus"
"58","Phascolarctos_cinereus"
"59","Macaca_mulatta"
"60","Mus_caroli"
"61","Panthera_tigris_altaica"
