"","x"
"1","Mus_musculus"
"2","Felis_catus"
"3","Phascolarctos_cinereus"
"4","Neovison_vison"
"5","Microtus_ochrogaster"
"6","Meriones_unguiculatus"
"7","Ictidomys_tridecemlineatus"
"8","Loxodonta_africana"
"9","Microcebus_murinus"
"10","Chlorocebus_sabaeus"
"11","Dipodomys_ordii"
"12","Otolemur_garnettii"
"13","Colobus_angolensis_palliatus"
"14","Cavia_porcellus"
"15","Gorilla_gorilla"
"16","Ursus_americanus"
"17","Cebus_capucinus_imitator"
"18","Chinchilla_lanigera"
"19","Bison_bison"
"20","Myotis_lucifugus"
"21","Macaca_fascicularis"
"22","Pan_paniscus"
"23","Peromyscus_maniculatus_bairdii"
"24","Homo_sapiens"
"25","Canis_familiaris"
"26","Castor_canadensis"
"27","Callithrix_jacchus"
"28","Jaculus_jaculus"
"29","Nomascus_leucogenys"
"30","Equus_asinus_asinus"
"31","Sus_scrofa"
"32","Sarcophilus_harrisii"
"33","Octodon_degus"
"34","Mus_caroli"
"35","Monodelphis_domestica"
"36","Tursiops_truncatus"
"37","Oryctolagus_cuniculus"
"38","Macaca_nemestrina"
"39","Panthera_tigris_altaica"
"40","Pteropus_vampyrus"
"41","Cercocebus_atys"
"42","Bos_taurus"
"43","Dasypus_novemcinctus"
"44","Saimiri_boliviensis_boliviensis"
"45","Pan_troglodytes"
"46","Capra_hircus"
"47","Macaca_mulatta"
"48","Mesocricetus_auratus"
"49","Mustela_putorius_furo"
"50","Panthera_pardus"
"51","Ursus_maritimus"
"52","Marmota"
"53","Ovis_aries"
"54","Vulpes_vulpes"
"55","Pongo_abelii"
"56","Equus_caballus"
"57","Ailuropoda_melanoleuca"
"58","Carlito_syrichta"
"59","Vombatus_ursinus"
"60","Papio_anubis"
"61","Rattus_norvegicus"
