"","x"
"1","Monodelphis_domestica"
"2","Sarcophilus_harrisii"
"3","Colobus_angolensis_palliatus"
"4","Jaculus_jaculus"
"5","Mesocricetus_auratus"
"6","Mustela_putorius_furo"
"7","Carlito_syrichta"
"8","Homo_sapiens"
"9","Pteropus_vampyrus"
"10","Loxodonta_africana"
"11","Papio_anubis"
"12","Macaca_mulatta"
"13","Ursus_maritimus"
"14","Tursiops_truncatus"
"15","Mus_musculus"
"16","Equus_caballus"
"17","Panthera_tigris_altaica"
"18","Sus_scrofa"
"19","Vombatus_ursinus"
"20","Saimiri_boliviensis_boliviensis"
"21","Rattus_norvegicus"
"22","Capra_hircus"
"23","Chinchilla_lanigera"
"24","Bos_taurus"
"25","Microtus_ochrogaster"
"26","Ailuropoda_melanoleuca"
"27","Dasypus_novemcinctus"
"28","Peromyscus_maniculatus_bairdii"
"29","Meriones_unguiculatus"
"30","Equus_asinus_asinus"
"31","Neovison_vison"
"32","Bison_bison"
"33","Gorilla_gorilla"
"34","Otolemur_garnettii"
"35","Macaca_fascicularis"
"36","Macaca_nemestrina"
"37","Oryctolagus_cuniculus"
"38","Octodon_degus"
"39","Panthera_pardus"
"40","Pongo_abelii"
"41","Canis_familiaris"
"42","Ictidomys_tridecemlineatus"
"43","Nomascus_leucogenys"
"44","Mus_caroli"
"45","Cercocebus_atys"
"46","Callithrix_jacchus"
"47","Vulpes_vulpes"
"48","Felis_catus"
"49","Myotis_lucifugus"
"50","Marmota"
"51","Ursus_americanus"
"52","Pan_troglodytes"
"53","Pan_paniscus"
"54","Cavia_porcellus"
"55","Cebus_capucinus_imitator"
"56","Microcebus_murinus"
"57","Chlorocebus_sabaeus"
"58","Castor_canadensis"
"59","Dipodomys_ordii"
"60","Ovis_aries"
"61","Phascolarctos_cinereus"
