"","x"
"1","Ailuropoda_melanoleuca"
"2","Saimiri_boliviensis_boliviensis"
"3","Bos_taurus"
"4","Cavia_porcellus"
"5","Monodelphis_domestica"
"6","Ovis_aries"
"7","Felis_catus"
"8","Neovison_vison"
"9","Canis_familiaris"
"10","Ursus_americanus"
"11","Chinchilla_lanigera"
"12","Mus_musculus"
"13","Callithrix_jacchus"
"14","Macaca_fascicularis"
"15","Pan_troglodytes"
"16","Dasypus_novemcinctus"
"17","Myotis_lucifugus"
"18","Gorilla_gorilla"
"19","Oryctolagus_cuniculus"
"20","Vulpes_vulpes"
"21","Chlorocebus_sabaeus"
"22","Sus_scrofa"
"23","Equus_caballus"
"24","Colobus_angolensis_palliatus"
"25","Ursus_maritimus"
"26","Marmota"
"27","Bison_bison"
"28","Macaca_mulatta"
"29","Papio_anubis"
"30","Loxodonta_africana"
"31","Cercocebus_atys"
"32","Pan_paniscus"
"33","Cebus_capucinus_imitator"
"34","Microcebus_murinus"
"35","Microtus_ochrogaster"
"36","Equus_asinus_asinus"
"37","Peromyscus_maniculatus_bairdii"
"38","Pongo_abelii"
"39","Mustela_putorius_furo"
"40","Meriones_unguiculatus"
"41","Nomascus_leucogenys"
"42","Phascolarctos_cinereus"
"43","Mus_caroli"
"44","Homo_sapiens"
"45","Dipodomys_ordii"
"46","Tursiops_truncatus"
"47","Castor_canadensis"
"48","Panthera_pardus"
"49","Capra_hircus"
"50","Carlito_syrichta"
