"","x"
"1","Dasypus_novemcinctus"
"2","Nomascus_leucogenys"
"3","Chlorocebus_sabaeus"
"4","Peromyscus_maniculatus_bairdii"
"5","Macaca_mulatta"
"6","Tursiops_truncatus"
"7","Ovis_aries"
"8","Microcebus_murinus"
"9","Ictidomys_tridecemlineatus"
"10","Jaculus_jaculus"
"11","Otolemur_garnettii"
"12","Castor_canadensis"
"13","Sarcophilus_harrisii"
"14","Phascolarctos_cinereus"
"15","Equus_asinus_asinus"
"16","Neovison_vison"
"17","Ursus_americanus"
"18","Ailuropoda_melanoleuca"
"19","Panthera_tigris_altaica"
"20","Equus_caballus"
"21","Colobus_angolensis_palliatus"
"22","Chinchilla_lanigera"
"23","Carlito_syrichta"
"24","Bos_taurus"
"25","Saimiri_boliviensis_boliviensis"
"26","Papio_anubis"
"27","Callithrix_jacchus"
"28","Panthera_pardus"
"29","Cebus_capucinus_imitator"
"30","Dipodomys_ordii"
"31","Macaca_nemestrina"
"32","Vulpes_vulpes"
"33","Gorilla_gorilla"
"34","Octodon_degus"
"35","Macaca_fascicularis"
"36","Monodelphis_domestica"
"37","Mesocricetus_auratus"
"38","Microtus_ochrogaster"
"39","Pongo_abelii"
"40","Pteropus_vampyrus"
"41","Cavia_porcellus"
"42","Sus_scrofa"
"43","Cercocebus_atys"
"44","Pan_troglodytes"
"45","Oryctolagus_cuniculus"
"46","Homo_sapiens"
"47","Marmota"
"48","Meriones_unguiculatus"
"49","Mus_musculus"
"50","Mus_caroli"
