"","x"
"1","Otolemur_garnettii"
"2","Capra_hircus"
"3","Mesocricetus_auratus"
"4","Homo_sapiens"
"5","Carlito_syrichta"
"6","Peromyscus_maniculatus_bairdii"
"7","Mus_caroli"
"8","Oryctolagus_cuniculus"
"9","Macaca_mulatta"
"10","Tursiops_truncatus"
"11","Castor_canadensis"
"12","Octodon_degus"
"13","Macaca_nemestrina"
"14","Pongo_abelii"
"15","Mus_musculus"
"16","Panthera_tigris_altaica"
"17","Gorilla_gorilla"
"18","Dipodomys_ordii"
"19","Ovis_aries"
"20","Mustela_putorius_furo"
"21","Pan_troglodytes"
"22","Pteropus_vampyrus"
"23","Vulpes_vulpes"
"24","Dasypus_novemcinctus"
"25","Rattus_norvegicus"
"26","Phascolarctos_cinereus"
"27","Microtus_ochrogaster"
"28","Equus_asinus_asinus"
"29","Cavia_porcellus"
"30","Marmota"
"31","Meriones_unguiculatus"
"32","Callithrix_jacchus"
"33","Chlorocebus_sabaeus"
"34","Colobus_angolensis_palliatus"
"35","Monodelphis_domestica"
"36","Ursus_maritimus"
"37","Microcebus_murinus"
"38","Ailuropoda_melanoleuca"
"39","Sarcophilus_harrisii"
"40","Panthera_pardus"
"41","Papio_anubis"
"42","Vombatus_ursinus"
"43","Chinchilla_lanigera"
"44","Ictidomys_tridecemlineatus"
"45","Ursus_americanus"
"46","Cebus_capucinus_imitator"
"47","Saimiri_boliviensis_boliviensis"
"48","Nomascus_leucogenys"
"49","Loxodonta_africana"
"50","Cercocebus_atys"
