"","x"
"1","Sarcophilus_harrisii"
"2","Castor_canadensis"
"3","Jaculus_jaculus"
"4","Dasypus_novemcinctus"
"5","Carlito_syrichta"
"6","Rattus_norvegicus"
"7","Phascolarctos_cinereus"
"8","Oryctolagus_cuniculus"
"9","Sus_scrofa"
"10","Octodon_degus"
"11","Chinchilla_lanigera"
"12","Gorilla_gorilla"
"13","Cercocebus_atys"
"14","Pan_troglodytes"
"15","Felis_catus"
"16","Otolemur_garnettii"
"17","Microcebus_murinus"
"18","Bos_taurus"
"19","Capra_hircus"
"20","Tursiops_truncatus"
"21","Dipodomys_ordii"
"22","Panthera_tigris_altaica"
"23","Meriones_unguiculatus"
"24","Macaca_fascicularis"
"25","Colobus_angolensis_palliatus"
"26","Ovis_aries"
"27","Marmota"
"28","Ictidomys_tridecemlineatus"
"29","Mus_musculus"
"30","Macaca_nemestrina"
"31","Homo_sapiens"
"32","Cavia_porcellus"
"33","Peromyscus_maniculatus_bairdii"
"34","Macaca_mulatta"
"35","Papio_anubis"
"36","Pteropus_vampyrus"
"37","Equus_caballus"
"38","Mustela_putorius_furo"
"39","Ursus_maritimus"
"40","Microtus_ochrogaster"
"41","Nomascus_leucogenys"
"42","Vombatus_ursinus"
"43","Ailuropoda_melanoleuca"
"44","Neovison_vison"
"45","Bison_bison"
"46","Equus_asinus_asinus"
"47","Callithrix_jacchus"
"48","Pan_paniscus"
"49","Myotis_lucifugus"
"50","Ursus_americanus"
