"","x"
"1","Cebus_capucinus_imitator"
"2","Ursus_maritimus"
"3","Equus_caballus"
"4","Bos_taurus"
"5","Microtus_ochrogaster"
"6","Meriones_unguiculatus"
"7","Carlito_syrichta"
"8","Nomascus_leucogenys"
"9","Canis_familiaris"
"10","Mustela_putorius_furo"
"11","Otolemur_garnettii"
"12","Octodon_degus"
"13","Cavia_porcellus"
"14","Dipodomys_ordii"
"15","Ovis_aries"
"16","Dasypus_novemcinctus"
"17","Tursiops_truncatus"
"18","Sarcophilus_harrisii"
"19","Vombatus_ursinus"
"20","Papio_anubis"
"21","Pan_paniscus"
"22","Microcebus_murinus"
"23","Bison_bison"
"24","Macaca_mulatta"
"25","Callithrix_jacchus"
"26","Ictidomys_tridecemlineatus"
"27","Jaculus_jaculus"
"28","Panthera_tigris_altaica"
"29","Pongo_abelii"
"30","Oryctolagus_cuniculus"
"31","Chlorocebus_sabaeus"
"32","Homo_sapiens"
"33","Neovison_vison"
"34","Colobus_angolensis_palliatus"
"35","Loxodonta_africana"
"36","Castor_canadensis"
"37","Vulpes_vulpes"
"38","Myotis_lucifugus"
"39","Monodelphis_domestica"
"40","Pteropus_vampyrus"
"41","Gorilla_gorilla"
"42","Ursus_americanus"
"43","Cercocebus_atys"
"44","Phascolarctos_cinereus"
"45","Macaca_nemestrina"
"46","Mesocricetus_auratus"
"47","Peromyscus_maniculatus_bairdii"
"48","Capra_hircus"
"49","Chinchilla_lanigera"
"50","Equus_asinus_asinus"
