"","x"
"1","Mus_musculus"
"2","Bos_taurus"
"3","Colobus_angolensis_palliatus"
"4","Mustela_putorius_furo"
"5","Marmota"
"6","Ovis_aries"
"7","Pan_paniscus"
"8","Sus_scrofa"
"9","Jaculus_jaculus"
"10","Ailuropoda_melanoleuca"
"11","Canis_familiaris"
"12","Nomascus_leucogenys"
"13","Rattus_norvegicus"
"14","Oryctolagus_cuniculus"
"15","Tursiops_truncatus"
"16","Callithrix_jacchus"
"17","Octodon_degus"
"18","Macaca_fascicularis"
"19","Chinchilla_lanigera"
"20","Carlito_syrichta"
"21","Macaca_mulatta"
"22","Dasypus_novemcinctus"
"23","Homo_sapiens"
"24","Felis_catus"
"25","Saimiri_boliviensis_boliviensis"
"26","Sarcophilus_harrisii"
"27","Cebus_capucinus_imitator"
"28","Ursus_americanus"
"29","Pan_troglodytes"
"30","Panthera_tigris_altaica"
"31","Ictidomys_tridecemlineatus"
"32","Vombatus_ursinus"
"33","Cavia_porcellus"
"34","Dipodomys_ordii"
"35","Mesocricetus_auratus"
"36","Pongo_abelii"
"37","Castor_canadensis"
"38","Panthera_pardus"
"39","Microcebus_murinus"
"40","Loxodonta_africana"
"41","Neovison_vison"
"42","Gorilla_gorilla"
"43","Meriones_unguiculatus"
"44","Otolemur_garnettii"
"45","Microtus_ochrogaster"
"46","Chlorocebus_sabaeus"
"47","Mus_caroli"
"48","Phascolarctos_cinereus"
"49","Pteropus_vampyrus"
"50","Vulpes_vulpes"
