"","x"
"1","Colobus_angolensis_palliatus"
"2","Pongo_abelii"
"3","Castor_canadensis"
"4","Pan_paniscus"
"5","Oryctolagus_cuniculus"
"6","Panthera_tigris_altaica"
"7","Capra_hircus"
"8","Vulpes_vulpes"
"9","Pteropus_vampyrus"
"10","Macaca_mulatta"
"11","Marmota"
"12","Chinchilla_lanigera"
"13","Rattus_norvegicus"
"14","Pan_troglodytes"
"15","Vombatus_ursinus"
"16","Jaculus_jaculus"
"17","Otolemur_garnettii"
"18","Ursus_maritimus"
"19","Ictidomys_tridecemlineatus"
"20","Octodon_degus"
"21","Gorilla_gorilla"
"22","Cavia_porcellus"
"23","Cebus_capucinus_imitator"
"24","Mesocricetus_auratus"
"25","Neovison_vison"
"26","Microtus_ochrogaster"
"27","Macaca_fascicularis"
"28","Cercocebus_atys"
"29","Equus_asinus_asinus"
"30","Nomascus_leucogenys"
"31","Ailuropoda_melanoleuca"
"32","Tursiops_truncatus"
"33","Dipodomys_ordii"
"34","Saimiri_boliviensis_boliviensis"
"35","Sarcophilus_harrisii"
"36","Peromyscus_maniculatus_bairdii"
"37","Macaca_nemestrina"
"38","Mus_caroli"
"39","Microcebus_murinus"
"40","Homo_sapiens"
"41","Mustela_putorius_furo"
"42","Meriones_unguiculatus"
"43","Felis_catus"
"44","Ovis_aries"
"45","Monodelphis_domestica"
"46","Callithrix_jacchus"
"47","Chlorocebus_sabaeus"
"48","Equus_caballus"
"49","Ursus_americanus"
"50","Carlito_syrichta"
