"","x"
"1","Carlito_syrichta"
"2","Peromyscus_maniculatus_bairdii"
"3","Vulpes_vulpes"
"4","Sus_scrofa"
"5","Macaca_mulatta"
"6","Octodon_degus"
"7","Pan_troglodytes"
"8","Monodelphis_domestica"
"9","Pan_paniscus"
"10","Microcebus_murinus"
"11","Mustela_putorius_furo"
"12","Ailuropoda_melanoleuca"
"13","Mesocricetus_auratus"
"14","Myotis_lucifugus"
"15","Papio_anubis"
"16","Colobus_angolensis_palliatus"
"17","Panthera_pardus"
"18","Meriones_unguiculatus"
"19","Ictidomys_tridecemlineatus"
"20","Equus_caballus"
"21","Bos_taurus"
"22","Panthera_tigris_altaica"
"23","Ursus_americanus"
"24","Felis_catus"
"25","Vombatus_ursinus"
"26","Mus_musculus"
"27","Pteropus_vampyrus"
"28","Callithrix_jacchus"
"29","Microtus_ochrogaster"
"30","Equus_asinus_asinus"
"31","Otolemur_garnettii"
"32","Cavia_porcellus"
"33","Chlorocebus_sabaeus"
"34","Neovison_vison"
"35","Chinchilla_lanigera"
"36","Capra_hircus"
"37","Macaca_fascicularis"
"38","Phascolarctos_cinereus"
"39","Mus_caroli"
"40","Saimiri_boliviensis_boliviensis"
"41","Bison_bison"
"42","Cebus_capucinus_imitator"
"43","Cercocebus_atys"
"44","Tursiops_truncatus"
"45","Homo_sapiens"
"46","Loxodonta_africana"
"47","Canis_familiaris"
"48","Oryctolagus_cuniculus"
"49","Marmota"
"50","Dasypus_novemcinctus"
