"","x"
"1","Saimiri_boliviensis_boliviensis"
"2","Panthera_pardus"
"3","Ailuropoda_melanoleuca"
"4","Panthera_tigris_altaica"
"5","Equus_asinus_asinus"
"6","Callithrix_jacchus"
"7","Homo_sapiens"
"8","Equus_caballus"
"9","Jaculus_jaculus"
"10","Colobus_angolensis_palliatus"
"11","Macaca_fascicularis"
"12","Otolemur_garnettii"
"13","Mus_musculus"
"14","Ursus_americanus"
"15","Phascolarctos_cinereus"
"16","Macaca_mulatta"
"17","Vombatus_ursinus"
"18","Sarcophilus_harrisii"
"19","Cebus_capucinus_imitator"
"20","Pan_troglodytes"
"21","Gorilla_gorilla"
"22","Rattus_norvegicus"
"23","Chlorocebus_sabaeus"
"24","Ovis_aries"
"25","Chinchilla_lanigera"
"26","Myotis_lucifugus"
"27","Pteropus_vampyrus"
"28","Bos_taurus"
"29","Castor_canadensis"
"30","Microtus_ochrogaster"
"31","Marmota"
"32","Nomascus_leucogenys"
"33","Capra_hircus"
"34","Pan_paniscus"
"35","Felis_catus"
"36","Cercocebus_atys"
"37","Tursiops_truncatus"
"38","Canis_familiaris"
"39","Loxodonta_africana"
"40","Mesocricetus_auratus"
"41","Dasypus_novemcinctus"
"42","Octodon_degus"
"43","Oryctolagus_cuniculus"
"44","Mus_caroli"
"45","Bison_bison"
"46","Meriones_unguiculatus"
"47","Cavia_porcellus"
"48","Sus_scrofa"
"49","Papio_anubis"
"50","Microcebus_murinus"
