"","x"
"1","Cercocebus_atys"
"2","Marmota"
"3","Dipodomys_ordii"
"4","Papio_anubis"
"5","Phascolarctos_cinereus"
"6","Microtus_ochrogaster"
"7","Carlito_syrichta"
"8","Ursus_maritimus"
"9","Myotis_lucifugus"
"10","Colobus_angolensis_palliatus"
"11","Octodon_degus"
"12","Ursus_americanus"
"13","Otolemur_garnettii"
"14","Nomascus_leucogenys"
"15","Chlorocebus_sabaeus"
"16","Felis_catus"
"17","Sarcophilus_harrisii"
"18","Capra_hircus"
"19","Tursiops_truncatus"
"20","Panthera_pardus"
"21","Loxodonta_africana"
"22","Mus_musculus"
"23","Dasypus_novemcinctus"
"24","Neovison_vison"
"25","Cebus_capucinus_imitator"
"26","Saimiri_boliviensis_boliviensis"
"27","Ictidomys_tridecemlineatus"
"28","Gorilla_gorilla"
"29","Macaca_mulatta"
"30","Bison_bison"
"31","Mustela_putorius_furo"
"32","Cavia_porcellus"
"33","Callithrix_jacchus"
"34","Canis_familiaris"
"35","Homo_sapiens"
"36","Bos_taurus"
"37","Castor_canadensis"
"38","Mus_caroli"
"39","Oryctolagus_cuniculus"
"40","Meriones_unguiculatus"
"41","Equus_asinus_asinus"
"42","Ailuropoda_melanoleuca"
"43","Chinchilla_lanigera"
"44","Ovis_aries"
"45","Pan_paniscus"
"46","Pteropus_vampyrus"
"47","Vulpes_vulpes"
"48","Rattus_norvegicus"
"49","Pan_troglodytes"
"50","Monodelphis_domestica"
