"","x"
"1","Equus_caballus"
"2","Pan_troglodytes"
"3","Cavia_porcellus"
"4","Marmota"
"5","Microtus_ochrogaster"
"6","Macaca_mulatta"
"7","Neovison_vison"
"8","Rattus_norvegicus"
"9","Ursus_americanus"
"10","Oryctolagus_cuniculus"
"11","Loxodonta_africana"
"12","Equus_asinus_asinus"
"13","Carlito_syrichta"
"14","Meriones_unguiculatus"
"15","Panthera_pardus"
"16","Chinchilla_lanigera"
"17","Papio_anubis"
"18","Pteropus_vampyrus"
"19","Panthera_tigris_altaica"
"20","Vulpes_vulpes"
"21","Pan_paniscus"
"22","Macaca_nemestrina"
"23","Nomascus_leucogenys"
"24","Gorilla_gorilla"
"25","Octodon_degus"
"26","Callithrix_jacchus"
"27","Mesocricetus_auratus"
"28","Sus_scrofa"
"29","Felis_catus"
"30","Jaculus_jaculus"
"31","Macaca_fascicularis"
"32","Chlorocebus_sabaeus"
"33","Monodelphis_domestica"
"34","Bos_taurus"
"35","Dasypus_novemcinctus"
"36","Ictidomys_tridecemlineatus"
"37","Dipodomys_ordii"
"38","Cebus_capucinus_imitator"
"39","Ovis_aries"
"40","Ursus_maritimus"
"41","Peromyscus_maniculatus_bairdii"
"42","Mus_caroli"
"43","Saimiri_boliviensis_boliviensis"
"44","Tursiops_truncatus"
"45","Vombatus_ursinus"
"46","Otolemur_garnettii"
"47","Phascolarctos_cinereus"
"48","Pongo_abelii"
"49","Capra_hircus"
"50","Mustela_putorius_furo"
