"","x"
"1","Felis_catus"
"2","Sus_scrofa"
"3","Oryctolagus_cuniculus"
"4","Homo_sapiens"
"5","Carlito_syrichta"
"6","Ovis_aries"
"7","Vulpes_vulpes"
"8","Equus_caballus"
"9","Phascolarctos_cinereus"
"10","Ictidomys_tridecemlineatus"
"11","Vombatus_ursinus"
"12","Ursus_americanus"
"13","Meriones_unguiculatus"
"14","Equus_asinus_asinus"
"15","Microtus_ochrogaster"
"16","Marmota"
"17","Rattus_norvegicus"
"18","Macaca_mulatta"
"19","Peromyscus_maniculatus_bairdii"
"20","Dasypus_novemcinctus"
"21","Mus_musculus"
"22","Myotis_lucifugus"
"23","Tursiops_truncatus"
"24","Sarcophilus_harrisii"
"25","Chlorocebus_sabaeus"
"26","Dipodomys_ordii"
"27","Neovison_vison"
"28","Mustela_putorius_furo"
"29","Monodelphis_domestica"
"30","Octodon_degus"
"31","Panthera_pardus"
"32","Callithrix_jacchus"
"33","Pan_troglodytes"
"34","Cebus_capucinus_imitator"
"35","Microcebus_murinus"
"36","Cavia_porcellus"
"37","Ursus_maritimus"
"38","Macaca_nemestrina"
"39","Pongo_abelii"
"40","Cercocebus_atys"
"41","Loxodonta_africana"
"42","Castor_canadensis"
"43","Jaculus_jaculus"
"44","Bison_bison"
"45","Mus_caroli"
"46","Macaca_fascicularis"
"47","Pan_paniscus"
"48","Chinchilla_lanigera"
"49","Ailuropoda_melanoleuca"
"50","Panthera_tigris_altaica"
