"","x"
"1","Octodon_degus"
"2","Panthera_pardus"
"3","Macaca_fascicularis"
"4","Equus_asinus_asinus"
"5","Ursus_maritimus"
"6","Ictidomys_tridecemlineatus"
"7","Pan_troglodytes"
"8","Pongo_abelii"
"9","Capra_hircus"
"10","Colobus_angolensis_palliatus"
"11","Mus_musculus"
"12","Saimiri_boliviensis_boliviensis"
"13","Cavia_porcellus"
"14","Mus_caroli"
"15","Felis_catus"
"16","Chlorocebus_sabaeus"
"17","Phascolarctos_cinereus"
"18","Vulpes_vulpes"
"19","Callithrix_jacchus"
"20","Nomascus_leucogenys"
"21","Mesocricetus_auratus"
"22","Ovis_aries"
"23","Bos_taurus"
"24","Canis_familiaris"
"25","Peromyscus_maniculatus_bairdii"
"26","Cercocebus_atys"
"27","Castor_canadensis"
"28","Rattus_norvegicus"
"29","Ailuropoda_melanoleuca"
"30","Bison_bison"
"31","Cebus_capucinus_imitator"
"32","Pan_paniscus"
"33","Loxodonta_africana"
"34","Sarcophilus_harrisii"
"35","Oryctolagus_cuniculus"
"36","Microcebus_murinus"
"37","Sus_scrofa"
"38","Pteropus_vampyrus"
"39","Macaca_nemestrina"
"40","Monodelphis_domestica"
"41","Vombatus_ursinus"
"42","Papio_anubis"
"43","Homo_sapiens"
"44","Marmota"
"45","Mustela_putorius_furo"
"46","Ursus_americanus"
"47","Neovison_vison"
"48","Myotis_lucifugus"
"49","Chinchilla_lanigera"
"50","Dasypus_novemcinctus"
