"","x"
"1","Carlito_syrichta"
"2","Octodon_degus"
"3","Ailuropoda_melanoleuca"
"4","Mus_caroli"
"5","Chlorocebus_sabaeus"
"6","Equus_caballus"
"7","Ovis_aries"
"8","Dasypus_novemcinctus"
"9","Vombatus_ursinus"
"10","Myotis_lucifugus"
"11","Loxodonta_africana"
"12","Nomascus_leucogenys"
"13","Colobus_angolensis_palliatus"
"14","Macaca_nemestrina"
"15","Bos_taurus"
"16","Gorilla_gorilla"
"17","Neovison_vison"
"18","Jaculus_jaculus"
"19","Sarcophilus_harrisii"
"20","Pteropus_vampyrus"
"21","Equus_asinus_asinus"
"22","Vulpes_vulpes"
"23","Pan_paniscus"
"24","Otolemur_garnettii"
"25","Bison_bison"
"26","Meriones_unguiculatus"
"27","Tursiops_truncatus"
"28","Pan_troglodytes"
"29","Felis_catus"
"30","Mesocricetus_auratus"
"31","Pongo_abelii"
"32","Panthera_tigris_altaica"
"33","Papio_anubis"
"34","Cavia_porcellus"
"35","Rattus_norvegicus"
"36","Ursus_maritimus"
"37","Callithrix_jacchus"
"38","Chinchilla_lanigera"
"39","Mustela_putorius_furo"
"40","Phascolarctos_cinereus"
"41","Saimiri_boliviensis_boliviensis"
"42","Castor_canadensis"
"43","Canis_familiaris"
"44","Homo_sapiens"
"45","Cercocebus_atys"
"46","Macaca_fascicularis"
"47","Sus_scrofa"
"48","Marmota"
"49","Cebus_capucinus_imitator"
"50","Capra_hircus"
