"","x"
"1","Canis_familiaris"
"2","Loxodonta_africana"
"3","Monodelphis_domestica"
"4","Macaca_fascicularis"
"5","Chlorocebus_sabaeus"
"6","Equus_caballus"
"7","Carlito_syrichta"
"8","Ictidomys_tridecemlineatus"
"9","Pteropus_vampyrus"
"10","Pongo_abelii"
"11","Mus_musculus"
"12","Macaca_mulatta"
"13","Rattus_norvegicus"
"14","Cercocebus_atys"
"15","Octodon_degus"
"16","Sus_scrofa"
"17","Ursus_maritimus"
"18","Panthera_pardus"
"19","Otolemur_garnettii"
"20","Callithrix_jacchus"
"21","Bos_taurus"
"22","Phascolarctos_cinereus"
"23","Bison_bison"
"24","Dasypus_novemcinctus"
"25","Cavia_porcellus"
"26","Vulpes_vulpes"
"27","Myotis_lucifugus"
"28","Papio_anubis"
"29","Macaca_nemestrina"
"30","Equus_asinus_asinus"
"31","Dipodomys_ordii"
"32","Microtus_ochrogaster"
"33","Marmota"
"34","Colobus_angolensis_palliatus"
"35","Cebus_capucinus_imitator"
"36","Neovison_vison"
"37","Felis_catus"
"38","Microcebus_murinus"
"39","Sarcophilus_harrisii"
"40","Capra_hircus"
"41","Saimiri_boliviensis_boliviensis"
"42","Nomascus_leucogenys"
"43","Ailuropoda_melanoleuca"
"44","Pan_paniscus"
"45","Pan_troglodytes"
"46","Mustela_putorius_furo"
"47","Homo_sapiens"
"48","Panthera_tigris_altaica"
"49","Meriones_unguiculatus"
"50","Vombatus_ursinus"
