"","x"
"1","Pan_paniscus"
"2","Oryctolagus_cuniculus"
"3","Pan_troglodytes"
"4","Nomascus_leucogenys"
"5","Dasypus_novemcinctus"
"6","Capra_hircus"
"7","Macaca_fascicularis"
"8","Otolemur_garnettii"
"9","Neovison_vison"
"10","Bison_bison"
"11","Macaca_mulatta"
"12","Equus_caballus"
"13","Phascolarctos_cinereus"
"14","Octodon_degus"
"15","Papio_anubis"
"16","Tursiops_truncatus"
"17","Monodelphis_domestica"
"18","Loxodonta_africana"
"19","Mus_caroli"
"20","Meriones_unguiculatus"
"21","Marmota"
"22","Chlorocebus_sabaeus"
"23","Pongo_abelii"
"24","Ovis_aries"
"25","Colobus_angolensis_palliatus"
"26","Microtus_ochrogaster"
"27","Jaculus_jaculus"
"28","Microcebus_murinus"
"29","Rattus_norvegicus"
"30","Ailuropoda_melanoleuca"
"31","Equus_asinus_asinus"
"32","Carlito_syrichta"
"33","Ictidomys_tridecemlineatus"
"34","Macaca_nemestrina"
"35","Panthera_tigris_altaica"
"36","Felis_catus"
"37","Castor_canadensis"
"38","Homo_sapiens"
"39","Mustela_putorius_furo"
"40","Peromyscus_maniculatus_bairdii"
"41","Gorilla_gorilla"
"42","Sarcophilus_harrisii"
"43","Mus_musculus"
"44","Ursus_americanus"
"45","Myotis_lucifugus"
"46","Saimiri_boliviensis_boliviensis"
"47","Cebus_capucinus_imitator"
"48","Bos_taurus"
"49","Chinchilla_lanigera"
"50","Cavia_porcellus"
