"","x"
"1","Oryctolagus_cuniculus"
"2","Dasypus_novemcinctus"
"3","Pan_troglodytes"
"4","Mus_musculus"
"5","Saimiri_boliviensis_boliviensis"
"6","Homo_sapiens"
"7","Equus_asinus_asinus"
"8","Octodon_degus"
"9","Rattus_norvegicus"
"10","Capra_hircus"
"11","Pan_paniscus"
"12","Jaculus_jaculus"
"13","Vombatus_ursinus"
"14","Meriones_unguiculatus"
"15","Pteropus_vampyrus"
"16","Ictidomys_tridecemlineatus"
"17","Sus_scrofa"
"18","Macaca_fascicularis"
"19","Canis_familiaris"
"20","Chinchilla_lanigera"
"21","Vulpes_vulpes"
"22","Monodelphis_domestica"
"23","Sarcophilus_harrisii"
"24","Colobus_angolensis_palliatus"
"25","Mustela_putorius_furo"
"26","Ursus_americanus"
"27","Peromyscus_maniculatus_bairdii"
"28","Equus_caballus"
"29","Chlorocebus_sabaeus"
"30","Castor_canadensis"
"31","Nomascus_leucogenys"
"32","Neovison_vison"
"33","Cebus_capucinus_imitator"
"34","Carlito_syrichta"
"35","Cavia_porcellus"
"36","Microtus_ochrogaster"
"37","Gorilla_gorilla"
"38","Bison_bison"
"39","Myotis_lucifugus"
"40","Ursus_maritimus"
"41","Mus_caroli"
"42","Mesocricetus_auratus"
"43","Cercocebus_atys"
"44","Macaca_mulatta"
"45","Microcebus_murinus"
"46","Loxodonta_africana"
"47","Bos_taurus"
"48","Dipodomys_ordii"
"49","Tursiops_truncatus"
"50","Macaca_nemestrina"
