"","x"
"1","Pteropus_vampyrus"
"2","Rattus_norvegicus"
"3","Sus_scrofa"
"4","Mus_caroli"
"5","Canis_familiaris"
"6","Monodelphis_domestica"
"7","Phascolarctos_cinereus"
"8","Jaculus_jaculus"
"9","Otolemur_garnettii"
"10","Ailuropoda_melanoleuca"
"11","Equus_caballus"
"12","Homo_sapiens"
"13","Macaca_mulatta"
"14","Bison_bison"
"15","Cercocebus_atys"
"16","Nomascus_leucogenys"
"17","Panthera_tigris_altaica"
"18","Chlorocebus_sabaeus"
"19","Macaca_fascicularis"
"20","Neovison_vison"
"21","Microcebus_murinus"
"22","Oryctolagus_cuniculus"
"23","Peromyscus_maniculatus_bairdii"
"24","Loxodonta_africana"
"25","Ictidomys_tridecemlineatus"
"26","Cebus_capucinus_imitator"
"27","Vombatus_ursinus"
"28","Mus_musculus"
"29","Octodon_degus"
"30","Carlito_syrichta"
"31","Gorilla_gorilla"
"32","Panthera_pardus"
"33","Dipodomys_ordii"
"34","Capra_hircus"
"35","Dasypus_novemcinctus"
"36","Ursus_maritimus"
"37","Felis_catus"
"38","Bos_taurus"
"39","Cavia_porcellus"
"40","Microtus_ochrogaster"
"41","Ovis_aries"
"42","Mustela_putorius_furo"
"43","Sarcophilus_harrisii"
"44","Pan_paniscus"
"45","Ursus_americanus"
"46","Marmota"
"47","Chinchilla_lanigera"
"48","Vulpes_vulpes"
"49","Tursiops_truncatus"
"50","Saimiri_boliviensis_boliviensis"
