"","x"
"1","Jaculus_jaculus"
"2","Nomascus_leucogenys"
"3","Pongo_abelii"
"4","Dipodomys_ordii"
"5","Cebus_capucinus_imitator"
"6","Mustela_putorius_furo"
"7","Dasypus_novemcinctus"
"8","Bos_taurus"
"9","Pteropus_vampyrus"
"10","Ovis_aries"
"11","Macaca_mulatta"
"12","Castor_canadensis"
"13","Canis_familiaris"
"14","Rattus_norvegicus"
"15","Carlito_syrichta"
"16","Ailuropoda_melanoleuca"
"17","Saimiri_boliviensis_boliviensis"
"18","Mesocricetus_auratus"
"19","Papio_anubis"
"20","Peromyscus_maniculatus_bairdii"
"21","Pan_paniscus"
"22","Cavia_porcellus"
"23","Microcebus_murinus"
"24","Monodelphis_domestica"
"25","Ictidomys_tridecemlineatus"
"26","Phascolarctos_cinereus"
"27","Meriones_unguiculatus"
"28","Ursus_maritimus"
"29","Otolemur_garnettii"
"30","Marmota"
"31","Microtus_ochrogaster"
"32","Macaca_fascicularis"
"33","Equus_asinus_asinus"
"34","Chlorocebus_sabaeus"
"35","Bison_bison"
"36","Chinchilla_lanigera"
"37","Capra_hircus"
"38","Panthera_pardus"
"39","Homo_sapiens"
"40","Sus_scrofa"
"41","Macaca_nemestrina"
"42","Ursus_americanus"
"43","Colobus_angolensis_palliatus"
"44","Gorilla_gorilla"
"45","Sarcophilus_harrisii"
"46","Tursiops_truncatus"
"47","Myotis_lucifugus"
"48","Neovison_vison"
"49","Oryctolagus_cuniculus"
"50","Callithrix_jacchus"
