"","x"
"1","Microtus_ochrogaster"
"2","Colobus_angolensis_palliatus"
"3","Octodon_degus"
"4","Microcebus_murinus"
"5","Ovis_aries"
"6","Capra_hircus"
"7","Tursiops_truncatus"
"8","Myotis_lucifugus"
"9","Mus_musculus"
"10","Mesocricetus_auratus"
"11","Vombatus_ursinus"
"12","Panthera_tigris_altaica"
"13","Dasypus_novemcinctus"
"14","Peromyscus_maniculatus_bairdii"
"15","Ictidomys_tridecemlineatus"
"16","Macaca_fascicularis"
"17","Ursus_americanus"
"18","Pteropus_vampyrus"
"19","Chlorocebus_sabaeus"
"20","Chinchilla_lanigera"
"21","Nomascus_leucogenys"
"22","Mustela_putorius_furo"
"23","Pan_paniscus"
"24","Sarcophilus_harrisii"
"25","Marmota"
"26","Phascolarctos_cinereus"
"27","Oryctolagus_cuniculus"
"28","Panthera_pardus"
"29","Felis_catus"
"30","Cavia_porcellus"
"31","Dipodomys_ordii"
"32","Callithrix_jacchus"
"33","Monodelphis_domestica"
"34","Papio_anubis"
"35","Bos_taurus"
"36","Meriones_unguiculatus"
"37","Pan_troglodytes"
"38","Equus_asinus_asinus"
"39","Castor_canadensis"
"40","Equus_caballus"
"41","Cercocebus_atys"
"42","Neovison_vison"
"43","Sus_scrofa"
"44","Ailuropoda_melanoleuca"
"45","Vulpes_vulpes"
"46","Saimiri_boliviensis_boliviensis"
"47","Ursus_maritimus"
"48","Pongo_abelii"
"49","Macaca_mulatta"
"50","Bison_bison"
