"","x"
"1","Ursus_maritimus"
"2","Felis_catus"
"3","Ursus_americanus"
"4","Microcebus_murinus"
"5","Ovis_aries"
"6","Mustela_putorius_furo"
"7","Dasypus_novemcinctus"
"8","Macaca_mulatta"
"9","Equus_asinus_asinus"
"10","Panthera_pardus"
"11","Cercocebus_atys"
"12","Tursiops_truncatus"
"13","Castor_canadensis"
"14","Macaca_nemestrina"
"15","Nomascus_leucogenys"
"16","Canis_familiaris"
"17","Mus_caroli"
"18","Pongo_abelii"
"19","Mus_musculus"
"20","Cavia_porcellus"
"21","Monodelphis_domestica"
"22","Marmota"
"23","Phascolarctos_cinereus"
"24","Ailuropoda_melanoleuca"
"25","Octodon_degus"
"26","Meriones_unguiculatus"
"27","Cebus_capucinus_imitator"
"28","Chlorocebus_sabaeus"
"29","Carlito_syrichta"
"30","Mesocricetus_auratus"
"31","Bos_taurus"
"32","Macaca_fascicularis"
"33","Homo_sapiens"
"34","Pan_paniscus"
"35","Jaculus_jaculus"
"36","Myotis_lucifugus"
"37","Rattus_norvegicus"
"38","Capra_hircus"
"39","Panthera_tigris_altaica"
"40","Equus_caballus"
"41","Neovison_vison"
"42","Papio_anubis"
"43","Pan_troglodytes"
"44","Vulpes_vulpes"
"45","Ictidomys_tridecemlineatus"
"46","Oryctolagus_cuniculus"
"47","Sarcophilus_harrisii"
"48","Callithrix_jacchus"
"49","Colobus_angolensis_palliatus"
"50","Chinchilla_lanigera"
