"","x"
"1","Colobus_angolensis_palliatus"
"2","Octodon_degus"
"3","Pteropus_vampyrus"
"4","Vulpes_vulpes"
"5","Macaca_mulatta"
"6","Cavia_porcellus"
"7","Mustela_putorius_furo"
"8","Microtus_ochrogaster"
"9","Vombatus_ursinus"
"10","Carlito_syrichta"
"11","Macaca_fascicularis"
"12","Bos_taurus"
"13","Sarcophilus_harrisii"
"14","Neovison_vison"
"15","Dipodomys_ordii"
"16","Chinchilla_lanigera"
"17","Tursiops_truncatus"
"18","Macaca_nemestrina"
"19","Ursus_americanus"
"20","Mus_musculus"
"21","Ovis_aries"
"22","Bison_bison"
"23","Equus_caballus"
"24","Pan_paniscus"
"25","Capra_hircus"
"26","Loxodonta_africana"
"27","Cercocebus_atys"
"28","Monodelphis_domestica"
"29","Ursus_maritimus"
"30","Microcebus_murinus"
"31","Saimiri_boliviensis_boliviensis"
"32","Pongo_abelii"
"33","Nomascus_leucogenys"
"34","Canis_familiaris"
"35","Panthera_tigris_altaica"
"36","Marmota"
"37","Myotis_lucifugus"
"38","Castor_canadensis"
"39","Ailuropoda_melanoleuca"
"40","Felis_catus"
"41","Meriones_unguiculatus"
"42","Panthera_pardus"
"43","Mesocricetus_auratus"
"44","Chlorocebus_sabaeus"
"45","Cebus_capucinus_imitator"
"46","Rattus_norvegicus"
"47","Papio_anubis"
"48","Ictidomys_tridecemlineatus"
"49","Dasypus_novemcinctus"
"50","Peromyscus_maniculatus_bairdii"
