"","x"
"1","Oryctolagus_cuniculus"
"2","Homo_sapiens"
"3","Canis_familiaris"
"4","Equus_asinus_asinus"
"5","Macaca_fascicularis"
"6","Vombatus_ursinus"
"7","Monodelphis_domestica"
"8","Papio_anubis"
"9","Vulpes_vulpes"
"10","Colobus_angolensis_palliatus"
"11","Dasypus_novemcinctus"
"12","Bos_taurus"
"13","Gorilla_gorilla"
"14","Otolemur_garnettii"
"15","Myotis_lucifugus"
"16","Chlorocebus_sabaeus"
"17","Saimiri_boliviensis_boliviensis"
"18","Callithrix_jacchus"
"19","Felis_catus"
"20","Meriones_unguiculatus"
"21","Mustela_putorius_furo"
"22","Macaca_nemestrina"
"23","Pan_troglodytes"
"24","Mesocricetus_auratus"
"25","Ovis_aries"
"26","Loxodonta_africana"
"27","Sus_scrofa"
"28","Sarcophilus_harrisii"
"29","Pongo_abelii"
"30","Tursiops_truncatus"
"31","Ursus_americanus"
"32","Octodon_degus"
"33","Capra_hircus"
"34","Mus_musculus"
"35","Phascolarctos_cinereus"
"36","Bison_bison"
"37","Microtus_ochrogaster"
"38","Pteropus_vampyrus"
"39","Panthera_pardus"
"40","Equus_caballus"
"41","Neovison_vison"
"42","Cercocebus_atys"
"43","Peromyscus_maniculatus_bairdii"
"44","Cavia_porcellus"
"45","Microcebus_murinus"
"46","Cebus_capucinus_imitator"
"47","Macaca_mulatta"
"48","Panthera_tigris_altaica"
"49","Chinchilla_lanigera"
"50","Mus_caroli"
