"","x"
"1","Otolemur_garnettii"
"2","Bos_taurus"
"3","Colobus_angolensis_palliatus"
"4","Octodon_degus"
"5","Macaca_mulatta"
"6","Sarcophilus_harrisii"
"7","Pongo_abelii"
"8","Dipodomys_ordii"
"9","Pan_paniscus"
"10","Mustela_putorius_furo"
"11","Saimiri_boliviensis_boliviensis"
"12","Ailuropoda_melanoleuca"
"13","Oryctolagus_cuniculus"
"14","Panthera_pardus"
"15","Meriones_unguiculatus"
"16","Tursiops_truncatus"
"17","Jaculus_jaculus"
"18","Ovis_aries"
"19","Cebus_capucinus_imitator"
"20","Dasypus_novemcinctus"
"21","Marmota"
"22","Ursus_maritimus"
"23","Pan_troglodytes"
"24","Nomascus_leucogenys"
"25","Mesocricetus_auratus"
"26","Myotis_lucifugus"
"27","Chlorocebus_sabaeus"
"28","Mus_caroli"
"29","Loxodonta_africana"
"30","Callithrix_jacchus"
"31","Neovison_vison"
"32","Homo_sapiens"
"33","Papio_anubis"
"34","Macaca_fascicularis"
"35","Rattus_norvegicus"
"36","Castor_canadensis"
"37","Gorilla_gorilla"
"38","Monodelphis_domestica"
"39","Equus_caballus"
"40","Cercocebus_atys"
"41","Peromyscus_maniculatus_bairdii"
"42","Vombatus_ursinus"
"43","Microtus_ochrogaster"
"44","Equus_asinus_asinus"
"45","Microcebus_murinus"
"46","Capra_hircus"
"47","Pteropus_vampyrus"
"48","Canis_familiaris"
"49","Cavia_porcellus"
"50","Macaca_nemestrina"
