"","x"
"1","Tursiops_truncatus"
"2","Marmota"
"3","Mustela_putorius_furo"
"4","Jaculus_jaculus"
"5","Myotis_lucifugus"
"6","Panthera_tigris_altaica"
"7","Cebus_capucinus_imitator"
"8","Vombatus_ursinus"
"9","Peromyscus_maniculatus_bairdii"
"10","Nomascus_leucogenys"
"11","Macaca_nemestrina"
"12","Mus_caroli"
"13","Ovis_aries"
"14","Capra_hircus"
"15","Pteropus_vampyrus"
"16","Mus_musculus"
"17","Oryctolagus_cuniculus"
"18","Ursus_americanus"
"19","Ailuropoda_melanoleuca"
"20","Papio_anubis"
"21","Saimiri_boliviensis_boliviensis"
"22","Dipodomys_ordii"
"23","Monodelphis_domestica"
"24","Cercocebus_atys"
"25","Meriones_unguiculatus"
"26","Macaca_fascicularis"
"27","Felis_catus"
"28","Octodon_degus"
"29","Phascolarctos_cinereus"
"30","Otolemur_garnettii"
"31","Colobus_angolensis_palliatus"
"32","Equus_caballus"
"33","Rattus_norvegicus"
"34","Vulpes_vulpes"
"35","Neovison_vison"
"36","Ursus_maritimus"
"37","Carlito_syrichta"
"38","Homo_sapiens"
"39","Canis_familiaris"
"40","Bos_taurus"
"41","Microtus_ochrogaster"
"42","Loxodonta_africana"
"43","Bison_bison"
"44","Sarcophilus_harrisii"
"45","Gorilla_gorilla"
"46","Equus_asinus_asinus"
"47","Callithrix_jacchus"
"48","Chinchilla_lanigera"
"49","Macaca_mulatta"
"50","Castor_canadensis"
