"","x"
"1","Panthera_pardus"
"2","Mus_musculus"
"3","Gorilla_gorilla"
"4","Octodon_degus"
"5","Carlito_syrichta"
"6","Homo_sapiens"
"7","Peromyscus_maniculatus_bairdii"
"8","Phascolarctos_cinereus"
"9","Vulpes_vulpes"
"10","Chinchilla_lanigera"
"11","Macaca_fascicularis"
"12","Neovison_vison"
"13","Castor_canadensis"
"14","Pongo_abelii"
"15","Canis_familiaris"
"16","Jaculus_jaculus"
"17","Panthera_tigris_altaica"
"18","Capra_hircus"
"19","Mustela_putorius_furo"
"20","Oryctolagus_cuniculus"
"21","Pan_troglodytes"
"22","Colobus_angolensis_palliatus"
"23","Otolemur_garnettii"
"24","Marmota"
"25","Pteropus_vampyrus"
"26","Sus_scrofa"
"27","Papio_anubis"
"28","Loxodonta_africana"
"29","Bos_taurus"
"30","Vombatus_ursinus"
"31","Ursus_americanus"
"32","Nomascus_leucogenys"
"33","Chlorocebus_sabaeus"
"34","Ursus_maritimus"
"35","Ailuropoda_melanoleuca"
"36","Bison_bison"
"37","Saimiri_boliviensis_boliviensis"
"38","Macaca_nemestrina"
"39","Meriones_unguiculatus"
"40","Myotis_lucifugus"
"41","Cercocebus_atys"
"42","Rattus_norvegicus"
"43","Ovis_aries"
"44","Tursiops_truncatus"
"45","Monodelphis_domestica"
"46","Sarcophilus_harrisii"
"47","Felis_catus"
"48","Mus_caroli"
"49","Cavia_porcellus"
"50","Ictidomys_tridecemlineatus"
