"","x"
"1","Mustela_putorius_furo"
"2","Neovison_vison"
"3","Dasypus_novemcinctus"
"4","Ovis_aries"
"5","Mesocricetus_auratus"
"6","Jaculus_jaculus"
"7","Rattus_norvegicus"
"8","Homo_sapiens"
"9","Oryctolagus_cuniculus"
"10","Microcebus_murinus"
"11","Carlito_syrichta"
"12","Chlorocebus_sabaeus"
"13","Ailuropoda_melanoleuca"
"14","Loxodonta_africana"
"15","Nomascus_leucogenys"
"16","Sus_scrofa"
"17","Macaca_fascicularis"
"18","Meriones_unguiculatus"
"19","Myotis_lucifugus"
"20","Vulpes_vulpes"
"21","Cebus_capucinus_imitator"
"22","Saimiri_boliviensis_boliviensis"
"23","Panthera_pardus"
"24","Cavia_porcellus"
"25","Pan_troglodytes"
"26","Monodelphis_domestica"
"27","Equus_caballus"
"28","Ictidomys_tridecemlineatus"
"29","Octodon_degus"
"30","Bos_taurus"
"31","Peromyscus_maniculatus_bairdii"
"32","Mus_caroli"
"33","Otolemur_garnettii"
"34","Canis_familiaris"
"35","Vombatus_ursinus"
"36","Sarcophilus_harrisii"
"37","Castor_canadensis"
"38","Ursus_maritimus"
"39","Mus_musculus"
"40","Pteropus_vampyrus"
"41","Panthera_tigris_altaica"
"42","Felis_catus"
"43","Pongo_abelii"
"44","Microtus_ochrogaster"
"45","Ursus_americanus"
"46","Cercocebus_atys"
"47","Phascolarctos_cinereus"
"48","Papio_anubis"
"49","Tursiops_truncatus"
"50","Pan_paniscus"
