"","x"
"1","Dipodomys_ordii"
"2","Oryctolagus_cuniculus"
"3","Neovison_vison"
"4","Rattus_norvegicus"
"5","Mus_musculus"
"6","Sus_scrofa"
"7","Jaculus_jaculus"
"8","Panthera_pardus"
"9","Dasypus_novemcinctus"
"10","Ursus_americanus"
"11","Macaca_mulatta"
"12","Callithrix_jacchus"
"13","Pteropus_vampyrus"
"14","Equus_asinus_asinus"
"15","Castor_canadensis"
"16","Chlorocebus_sabaeus"
"17","Sarcophilus_harrisii"
"18","Papio_anubis"
"19","Mus_caroli"
"20","Mesocricetus_auratus"
"21","Octodon_degus"
"22","Ursus_maritimus"
"23","Myotis_lucifugus"
"24","Macaca_fascicularis"
"25","Tursiops_truncatus"
"26","Cavia_porcellus"
"27","Chinchilla_lanigera"
"28","Mustela_putorius_furo"
"29","Phascolarctos_cinereus"
"30","Homo_sapiens"
"31","Canis_familiaris"
"32","Vombatus_ursinus"
"33","Bos_taurus"
"34","Carlito_syrichta"
"35","Pan_troglodytes"
"36","Panthera_tigris_altaica"
"37","Bison_bison"
"38","Equus_caballus"
"39","Monodelphis_domestica"
"40","Microcebus_murinus"
"41","Ictidomys_tridecemlineatus"
"42","Colobus_angolensis_palliatus"
"43","Cercocebus_atys"
"44","Vulpes_vulpes"
"45","Cebus_capucinus_imitator"
"46","Marmota"
"47","Saimiri_boliviensis_boliviensis"
"48","Ovis_aries"
"49","Microtus_ochrogaster"
"50","Otolemur_garnettii"
