"","x"
"1","Octodon_degus"
"2","Myotis_lucifugus"
"3","Dasypus_novemcinctus"
"4","Pan_paniscus"
"5","Chinchilla_lanigera"
"6","Nomascus_leucogenys"
"7","Sarcophilus_harrisii"
"8","Bison_bison"
"9","Capra_hircus"
"10","Macaca_nemestrina"
"11","Ovis_aries"
"12","Saimiri_boliviensis_boliviensis"
"13","Ursus_maritimus"
"14","Macaca_mulatta"
"15","Gorilla_gorilla"
"16","Homo_sapiens"
"17","Bos_taurus"
"18","Vombatus_ursinus"
"19","Panthera_tigris_altaica"
"20","Canis_familiaris"
"21","Marmota"
"22","Mus_caroli"
"23","Loxodonta_africana"
"24","Microcebus_murinus"
"25","Cebus_capucinus_imitator"
"26","Monodelphis_domestica"
"27","Vulpes_vulpes"
"28","Mesocricetus_auratus"
"29","Carlito_syrichta"
"30","Sus_scrofa"
"31","Dipodomys_ordii"
"32","Macaca_fascicularis"
"33","Panthera_pardus"
"34","Oryctolagus_cuniculus"
"35","Pan_troglodytes"
"36","Meriones_unguiculatus"
"37","Ursus_americanus"
"38","Tursiops_truncatus"
"39","Cavia_porcellus"
"40","Ictidomys_tridecemlineatus"
"41","Callithrix_jacchus"
"42","Ailuropoda_melanoleuca"
"43","Pteropus_vampyrus"
"44","Jaculus_jaculus"
"45","Cercocebus_atys"
"46","Microtus_ochrogaster"
"47","Pongo_abelii"
"48","Colobus_angolensis_palliatus"
"49","Castor_canadensis"
"50","Equus_caballus"
