"","x"
"1","Pteropus_vampyrus"
"2","Myotis_lucifugus"
"3","Saimiri_boliviensis_boliviensis"
"4","Papio_anubis"
"5","Gorilla_gorilla"
"6","Sus_scrofa"
"7","Pan_paniscus"
"8","Nomascus_leucogenys"
"9","Mus_musculus"
"10","Dasypus_novemcinctus"
"11","Castor_canadensis"
"12","Microcebus_murinus"
"13","Pan_troglodytes"
"14","Macaca_fascicularis"
"15","Homo_sapiens"
"16","Canis_familiaris"
"17","Mesocricetus_auratus"
"18","Chinchilla_lanigera"
"19","Loxodonta_africana"
"20","Ursus_americanus"
"21","Bison_bison"
"22","Panthera_pardus"
"23","Peromyscus_maniculatus_bairdii"
"24","Cebus_capucinus_imitator"
"25","Cavia_porcellus"
"26","Carlito_syrichta"
"27","Ursus_maritimus"
"28","Marmota"
"29","Panthera_tigris_altaica"
"30","Mustela_putorius_furo"
"31","Capra_hircus"
"32","Colobus_angolensis_palliatus"
"33","Microtus_ochrogaster"
"34","Equus_asinus_asinus"
"35","Tursiops_truncatus"
"36","Neovison_vison"
"37","Dipodomys_ordii"
"38","Otolemur_garnettii"
"39","Callithrix_jacchus"
"40","Cercocebus_atys"
"41","Macaca_nemestrina"
"42","Oryctolagus_cuniculus"
"43","Vombatus_ursinus"
"44","Mus_caroli"
"45","Chlorocebus_sabaeus"
"46","Macaca_mulatta"
"47","Ictidomys_tridecemlineatus"
"48","Felis_catus"
"49","Octodon_degus"
"50","Rattus_norvegicus"
