"","x"
"1","Pan_paniscus"
"2","Gorilla_gorilla"
"3","Jaculus_jaculus"
"4","Ursus_americanus"
"5","Castor_canadensis"
"6","Microtus_ochrogaster"
"7","Panthera_pardus"
"8","Panthera_tigris_altaica"
"9","Pongo_abelii"
"10","Felis_catus"
"11","Canis_familiaris"
"12","Pan_troglodytes"
"13","Vulpes_vulpes"
"14","Dasypus_novemcinctus"
"15","Equus_caballus"
"16","Bison_bison"
"17","Capra_hircus"
"18","Chlorocebus_sabaeus"
"19","Oryctolagus_cuniculus"
"20","Saimiri_boliviensis_boliviensis"
"21","Sarcophilus_harrisii"
"22","Pteropus_vampyrus"
"23","Ictidomys_tridecemlineatus"
"24","Macaca_fascicularis"
"25","Dipodomys_ordii"
"26","Callithrix_jacchus"
"27","Ovis_aries"
"28","Otolemur_garnettii"
"29","Equus_asinus_asinus"
"30","Rattus_norvegicus"
"31","Colobus_angolensis_palliatus"
"32","Mus_caroli"
"33","Chinchilla_lanigera"
"34","Mus_musculus"
"35","Neovison_vison"
"36","Sus_scrofa"
"37","Peromyscus_maniculatus_bairdii"
"38","Microcebus_murinus"
"39","Ailuropoda_melanoleuca"
"40","Mustela_putorius_furo"
"41","Monodelphis_domestica"
"42","Tursiops_truncatus"
"43","Macaca_nemestrina"
"44","Bos_taurus"
"45","Cercocebus_atys"
"46","Mesocricetus_auratus"
"47","Octodon_degus"
"48","Homo_sapiens"
"49","Cavia_porcellus"
"50","Macaca_mulatta"
