"","x"
"1","Pteropus_vampyrus"
"2","Nomascus_leucogenys"
"3","Macaca_nemestrina"
"4","Ovis_aries"
"5","Bison_bison"
"6","Otolemur_garnettii"
"7","Monodelphis_domestica"
"8","Equus_asinus_asinus"
"9","Phascolarctos_cinereus"
"10","Microcebus_murinus"
"11","Pongo_abelii"
"12","Mustela_putorius_furo"
"13","Loxodonta_africana"
"14","Castor_canadensis"
"15","Pan_paniscus"
"16","Ictidomys_tridecemlineatus"
"17","Marmota"
"18","Pan_troglodytes"
"19","Tursiops_truncatus"
"20","Felis_catus"
"21","Myotis_lucifugus"
"22","Sus_scrofa"
"23","Mus_musculus"
"24","Carlito_syrichta"
"25","Cebus_capucinus_imitator"
"26","Vombatus_ursinus"
"27","Meriones_unguiculatus"
"28","Homo_sapiens"
"29","Panthera_pardus"
"30","Oryctolagus_cuniculus"
"31","Macaca_mulatta"
"32","Chinchilla_lanigera"
"33","Chlorocebus_sabaeus"
"34","Saimiri_boliviensis_boliviensis"
"35","Vulpes_vulpes"
"36","Ailuropoda_melanoleuca"
"37","Mus_caroli"
"38","Colobus_angolensis_palliatus"
"39","Bos_taurus"
"40","Neovison_vison"
"41","Dipodomys_ordii"
"42","Canis_familiaris"
"43","Ursus_americanus"
"44","Panthera_tigris_altaica"
"45","Callithrix_jacchus"
"46","Macaca_fascicularis"
"47","Capra_hircus"
"48","Jaculus_jaculus"
"49","Octodon_degus"
"50","Cavia_porcellus"
