"","x"
"1","Myotis_lucifugus"
"2","Felis_catus"
"3","Marmota"
"4","Gorilla_gorilla"
"5","Cebus_capucinus_imitator"
"6","Panthera_tigris_altaica"
"7","Chlorocebus_sabaeus"
"8","Octodon_degus"
"9","Meriones_unguiculatus"
"10","Microtus_ochrogaster"
"11","Vulpes_vulpes"
"12","Saimiri_boliviensis_boliviensis"
"13","Dasypus_novemcinctus"
"14","Phascolarctos_cinereus"
"15","Chinchilla_lanigera"
"16","Bison_bison"
"17","Ovis_aries"
"18","Macaca_fascicularis"
"19","Canis_familiaris"
"20","Mesocricetus_auratus"
"21","Rattus_norvegicus"
"22","Dipodomys_ordii"
"23","Equus_asinus_asinus"
"24","Cavia_porcellus"
"25","Panthera_pardus"
"26","Tursiops_truncatus"
"27","Macaca_nemestrina"
"28","Jaculus_jaculus"
"29","Oryctolagus_cuniculus"
"30","Loxodonta_africana"
"31","Vombatus_ursinus"
"32","Monodelphis_domestica"
"33","Pteropus_vampyrus"
"34","Ursus_maritimus"
"35","Sarcophilus_harrisii"
"36","Ictidomys_tridecemlineatus"
"37","Pongo_abelii"
"38","Capra_hircus"
"39","Equus_caballus"
"40","Callithrix_jacchus"
"41","Sus_scrofa"
"42","Papio_anubis"
"43","Castor_canadensis"
"44","Ailuropoda_melanoleuca"
"45","Peromyscus_maniculatus_bairdii"
"46","Macaca_mulatta"
"47","Carlito_syrichta"
"48","Mustela_putorius_furo"
"49","Cercocebus_atys"
"50","Mus_musculus"
