"","x"
"1","Pan_paniscus"
"2","Peromyscus_maniculatus_bairdii"
"3","Ursus_maritimus"
"4","Nomascus_leucogenys"
"5","Pan_troglodytes"
"6","Macaca_mulatta"
"7","Chinchilla_lanigera"
"8","Equus_caballus"
"9","Sarcophilus_harrisii"
"10","Vombatus_ursinus"
"11","Mus_caroli"
"12","Mustela_putorius_furo"
"13","Jaculus_jaculus"
"14","Colobus_angolensis_palliatus"
"15","Felis_catus"
"16","Bison_bison"
"17","Panthera_pardus"
"18","Panthera_tigris_altaica"
"19","Mus_musculus"
"20","Chlorocebus_sabaeus"
"21","Papio_anubis"
"22","Mesocricetus_auratus"
"23","Ursus_americanus"
"24","Ictidomys_tridecemlineatus"
"25","Dipodomys_ordii"
"26","Equus_asinus_asinus"
"27","Meriones_unguiculatus"
"28","Bos_taurus"
"29","Ovis_aries"
"30","Rattus_norvegicus"
"31","Myotis_lucifugus"
"32","Loxodonta_africana"
"33","Tursiops_truncatus"
"34","Homo_sapiens"
"35","Microtus_ochrogaster"
"36","Pteropus_vampyrus"
"37","Vulpes_vulpes"
"38","Carlito_syrichta"
"39","Phascolarctos_cinereus"
"40","Microcebus_murinus"
"41","Canis_familiaris"
"42","Capra_hircus"
"43","Cavia_porcellus"
"44","Pongo_abelii"
"45","Oryctolagus_cuniculus"
"46","Dasypus_novemcinctus"
"47","Cebus_capucinus_imitator"
"48","Callithrix_jacchus"
"49","Macaca_fascicularis"
"50","Castor_canadensis"
