"","x"
"1","Mus_caroli"
"2","Microcebus_murinus"
"3","Phascolarctos_cinereus"
"4","Canis_familiaris"
"5","Dasypus_novemcinctus"
"6","Bison_bison"
"7","Tursiops_truncatus"
"8","Jaculus_jaculus"
"9","Macaca_nemestrina"
"10","Ovis_aries"
"11","Ailuropoda_melanoleuca"
"12","Sus_scrofa"
"13","Microtus_ochrogaster"
"14","Saimiri_boliviensis_boliviensis"
"15","Bos_taurus"
"16","Cavia_porcellus"
"17","Carlito_syrichta"
"18","Macaca_fascicularis"
"19","Vombatus_ursinus"
"20","Pan_troglodytes"
"21","Dipodomys_ordii"
"22","Cercocebus_atys"
"23","Nomascus_leucogenys"
"24","Pteropus_vampyrus"
"25","Gorilla_gorilla"
"26","Sarcophilus_harrisii"
"27","Castor_canadensis"
"28","Equus_asinus_asinus"
"29","Ursus_maritimus"
"30","Neovison_vison"
"31","Felis_catus"
"32","Ursus_americanus"
"33","Chinchilla_lanigera"
"34","Pongo_abelii"
"35","Cebus_capucinus_imitator"
"36","Mus_musculus"
"37","Meriones_unguiculatus"
"38","Chlorocebus_sabaeus"
"39","Homo_sapiens"
"40","Marmota"
"41","Rattus_norvegicus"
"42","Myotis_lucifugus"
"43","Ictidomys_tridecemlineatus"
"44","Loxodonta_africana"
"45","Equus_caballus"
"46","Capra_hircus"
"47","Callithrix_jacchus"
"48","Panthera_pardus"
"49","Papio_anubis"
"50","Otolemur_garnettii"
