"","x"
"1","Castor_canadensis"
"2","Marmota"
"3","Capra_hircus"
"4","Neovison_vison"
"5","Microcebus_murinus"
"6","Equus_asinus_asinus"
"7","Canis_familiaris"
"8","Octodon_degus"
"9","Ictidomys_tridecemlineatus"
"10","Otolemur_garnettii"
"11","Jaculus_jaculus"
"12","Macaca_fascicularis"
"13","Microtus_ochrogaster"
"14","Macaca_nemestrina"
"15","Pongo_abelii"
"16","Oryctolagus_cuniculus"
"17","Dasypus_novemcinctus"
"18","Callithrix_jacchus"
"19","Equus_caballus"
"20","Macaca_mulatta"
"21","Bison_bison"
"22","Tursiops_truncatus"
"23","Ovis_aries"
"24","Chinchilla_lanigera"
"25","Saimiri_boliviensis_boliviensis"
"26","Cebus_capucinus_imitator"
"27","Mus_musculus"
"28","Sus_scrofa"
"29","Mustela_putorius_furo"
"30","Colobus_angolensis_palliatus"
"31","Ailuropoda_melanoleuca"
"32","Ursus_americanus"
"33","Bos_taurus"
"34","Panthera_pardus"
"35","Sarcophilus_harrisii"
"36","Carlito_syrichta"
"37","Nomascus_leucogenys"
"38","Myotis_lucifugus"
"39","Dipodomys_ordii"
"40","Ursus_maritimus"
"41","Cercocebus_atys"
"42","Vulpes_vulpes"
"43","Cavia_porcellus"
"44","Phascolarctos_cinereus"
"45","Mus_caroli"
"46","Vombatus_ursinus"
"47","Gorilla_gorilla"
"48","Chlorocebus_sabaeus"
"49","Peromyscus_maniculatus_bairdii"
"50","Rattus_norvegicus"
