"","x"
"1","Bos_taurus"
"2","Bison_bison"
"3","Gorilla_gorilla"
"4","Otolemur_garnettii"
"5","Sarcophilus_harrisii"
"6","Dipodomys_ordii"
"7","Macaca_mulatta"
"8","Phascolarctos_cinereus"
"9","Pan_paniscus"
"10","Saimiri_boliviensis_boliviensis"
"11","Homo_sapiens"
"12","Macaca_fascicularis"
"13","Macaca_nemestrina"
"14","Vombatus_ursinus"
"15","Jaculus_jaculus"
"16","Ursus_maritimus"
"17","Cavia_porcellus"
"18","Neovison_vison"
"19","Oryctolagus_cuniculus"
"20","Panthera_pardus"
"21","Pteropus_vampyrus"
"22","Mesocricetus_auratus"
"23","Peromyscus_maniculatus_bairdii"
"24","Ovis_aries"
"25","Meriones_unguiculatus"
"26","Mus_musculus"
"27","Equus_caballus"
"28","Castor_canadensis"
"29","Chinchilla_lanigera"
"30","Rattus_norvegicus"
"31","Equus_asinus_asinus"
"32","Chlorocebus_sabaeus"
"33","Canis_familiaris"
"34","Papio_anubis"
"35","Sus_scrofa"
"36","Colobus_angolensis_palliatus"
"37","Felis_catus"
"38","Vulpes_vulpes"
"39","Tursiops_truncatus"
"40","Capra_hircus"
"41","Panthera_tigris_altaica"
"42","Ictidomys_tridecemlineatus"
"43","Nomascus_leucogenys"
"44","Microtus_ochrogaster"
"45","Monodelphis_domestica"
"46","Pongo_abelii"
"47","Dasypus_novemcinctus"
"48","Ursus_americanus"
"49","Mustela_putorius_furo"
"50","Ailuropoda_melanoleuca"
