"","x"
"1","Mus_musculus"
"2","Saimiri_boliviensis_boliviensis"
"3","Sus_scrofa"
"4","Cercocebus_atys"
"5","Carlito_syrichta"
"6","Dipodomys_ordii"
"7","Castor_canadensis"
"8","Panthera_pardus"
"9","Panthera_tigris_altaica"
"10","Dasypus_novemcinctus"
"11","Capra_hircus"
"12","Cavia_porcellus"
"13","Gorilla_gorilla"
"14","Sarcophilus_harrisii"
"15","Pongo_abelii"
"16","Felis_catus"
"17","Equus_asinus_asinus"
"18","Neovison_vison"
"19","Myotis_lucifugus"
"20","Vulpes_vulpes"
"21","Cebus_capucinus_imitator"
"22","Chinchilla_lanigera"
"23","Vombatus_ursinus"
"24","Nomascus_leucogenys"
"25","Loxodonta_africana"
"26","Bos_taurus"
"27","Papio_anubis"
"28","Mesocricetus_auratus"
"29","Mus_caroli"
"30","Chlorocebus_sabaeus"
"31","Oryctolagus_cuniculus"
"32","Otolemur_garnettii"
"33","Microcebus_murinus"
"34","Marmota"
"35","Jaculus_jaculus"
"36","Rattus_norvegicus"
"37","Meriones_unguiculatus"
"38","Monodelphis_domestica"
"39","Bison_bison"
"40","Pan_paniscus"
"41","Ursus_americanus"
"42","Mustela_putorius_furo"
"43","Pan_troglodytes"
"44","Phascolarctos_cinereus"
"45","Microtus_ochrogaster"
"46","Peromyscus_maniculatus_bairdii"
"47","Equus_caballus"
"48","Canis_familiaris"
"49","Macaca_mulatta"
"50","Ictidomys_tridecemlineatus"
