"","x"
"1","Felis_catus"
"2","Vulpes_vulpes"
"3","Sarcophilus_harrisii"
"4","Cercocebus_atys"
"5","Mus_caroli"
"6","Marmota"
"7","Callithrix_jacchus"
"8","Ailuropoda_melanoleuca"
"9","Neovison_vison"
"10","Octodon_degus"
"11","Panthera_tigris_altaica"
"12","Canis_familiaris"
"13","Rattus_norvegicus"
"14","Dipodomys_ordii"
"15","Chinchilla_lanigera"
"16","Bison_bison"
"17","Macaca_fascicularis"
"18","Cebus_capucinus_imitator"
"19","Dasypus_novemcinctus"
"20","Gorilla_gorilla"
"21","Equus_asinus_asinus"
"22","Mustela_putorius_furo"
"23","Capra_hircus"
"24","Ictidomys_tridecemlineatus"
"25","Ursus_maritimus"
"26","Peromyscus_maniculatus_bairdii"
"27","Pan_troglodytes"
"28","Saimiri_boliviensis_boliviensis"
"29","Carlito_syrichta"
"30","Myotis_lucifugus"
"31","Cavia_porcellus"
"32","Papio_anubis"
"33","Oryctolagus_cuniculus"
"34","Mesocricetus_auratus"
"35","Macaca_mulatta"
"36","Phascolarctos_cinereus"
"37","Macaca_nemestrina"
"38","Castor_canadensis"
"39","Ursus_americanus"
"40","Colobus_angolensis_palliatus"
"41","Pteropus_vampyrus"
"42","Tursiops_truncatus"
"43","Microcebus_murinus"
"44","Bos_taurus"
"45","Homo_sapiens"
"46","Equus_caballus"
"47","Loxodonta_africana"
"48","Ovis_aries"
"49","Vombatus_ursinus"
"50","Mus_musculus"
