"","x"
"1","Ovis_aries"
"2","Homo_sapiens"
"3","Jaculus_jaculus"
"4","Pan_paniscus"
"5","Panthera_pardus"
"6","Microcebus_murinus"
"7","Nomascus_leucogenys"
"8","Ictidomys_tridecemlineatus"
"9","Gorilla_gorilla"
"10","Callithrix_jacchus"
"11","Ailuropoda_melanoleuca"
"12","Equus_asinus_asinus"
"13","Felis_catus"
"14","Vombatus_ursinus"
"15","Myotis_lucifugus"
"16","Pan_troglodytes"
"17","Mus_caroli"
"18","Pongo_abelii"
"19","Cavia_porcellus"
"20","Bison_bison"
"21","Meriones_unguiculatus"
"22","Mesocricetus_auratus"
"23","Chinchilla_lanigera"
"24","Bos_taurus"
"25","Neovison_vison"
"26","Sus_scrofa"
"27","Cercocebus_atys"
"28","Cebus_capucinus_imitator"
"29","Mustela_putorius_furo"
"30","Monodelphis_domestica"
"31","Macaca_mulatta"
"32","Ursus_americanus"
"33","Castor_canadensis"
"34","Marmota"
"35","Dasypus_novemcinctus"
"36","Microtus_ochrogaster"
"37","Chlorocebus_sabaeus"
"38","Otolemur_garnettii"
"39","Oryctolagus_cuniculus"
"40","Sarcophilus_harrisii"
"41","Saimiri_boliviensis_boliviensis"
"42","Capra_hircus"
"43","Macaca_fascicularis"
"44","Peromyscus_maniculatus_bairdii"
"45","Loxodonta_africana"
"46","Colobus_angolensis_palliatus"
"47","Octodon_degus"
"48","Rattus_norvegicus"
"49","Canis_familiaris"
"50","Phascolarctos_cinereus"
