"","x"
"1","Tursiops_truncatus"
"2","Dasypus_novemcinctus"
"3","Macaca_fascicularis"
"4","Callithrix_jacchus"
"5","Ictidomys_tridecemlineatus"
"6","Dipodomys_ordii"
"7","Gorilla_gorilla"
"8","Homo_sapiens"
"9","Vulpes_vulpes"
"10","Cavia_porcellus"
"11","Carlito_syrichta"
"12","Pan_troglodytes"
"13","Mustela_putorius_furo"
"14","Neovison_vison"
"15","Otolemur_garnettii"
"16","Felis_catus"
"17","Pteropus_vampyrus"
"18","Canis_familiaris"
"19","Colobus_angolensis_palliatus"
"20","Saimiri_boliviensis_boliviensis"
"21","Microtus_ochrogaster"
"22","Equus_asinus_asinus"
"23","Meriones_unguiculatus"
"24","Mus_musculus"
"25","Phascolarctos_cinereus"
"26","Ursus_americanus"
"27","Bison_bison"
"28","Equus_caballus"
"29","Sus_scrofa"
"30","Mus_caroli"
"31","Macaca_mulatta"
"32","Sarcophilus_harrisii"
"33","Vombatus_ursinus"
"34","Capra_hircus"
"35","Ovis_aries"
"36","Microcebus_murinus"
"37","Panthera_tigris_altaica"
"38","Papio_anubis"
"39","Castor_canadensis"
"40","Mesocricetus_auratus"
"41","Pan_paniscus"
"42","Ursus_maritimus"
"43","Myotis_lucifugus"
"44","Panthera_pardus"
"45","Jaculus_jaculus"
"46","Octodon_degus"
"47","Nomascus_leucogenys"
"48","Oryctolagus_cuniculus"
"49","Chinchilla_lanigera"
"50","Chlorocebus_sabaeus"
