"","x"
"1","Felis_catus"
"2","Homo_sapiens"
"3","Mus_caroli"
"4","Panthera_tigris_altaica"
"5","Callithrix_jacchus"
"6","Pteropus_vampyrus"
"7","Macaca_mulatta"
"8","Otolemur_garnettii"
"9","Monodelphis_domestica"
"10","Ailuropoda_melanoleuca"
"11","Microcebus_murinus"
"12","Equus_caballus"
"13","Neovison_vison"
"14","Marmota"
"15","Panthera_pardus"
"16","Chinchilla_lanigera"
"17","Cebus_capucinus_imitator"
"18","Castor_canadensis"
"19","Tursiops_truncatus"
"20","Papio_anubis"
"21","Mesocricetus_auratus"
"22","Microtus_ochrogaster"
"23","Octodon_degus"
"24","Vombatus_ursinus"
"25","Macaca_nemestrina"
"26","Myotis_lucifugus"
"27","Pongo_abelii"
"28","Loxodonta_africana"
"29","Equus_asinus_asinus"
"30","Jaculus_jaculus"
"31","Capra_hircus"
"32","Nomascus_leucogenys"
"33","Sus_scrofa"
"34","Macaca_fascicularis"
"35","Ursus_maritimus"
"36","Canis_familiaris"
"37","Chlorocebus_sabaeus"
"38","Bos_taurus"
"39","Mus_musculus"
"40","Colobus_angolensis_palliatus"
"41","Cavia_porcellus"
"42","Pan_paniscus"
"43","Rattus_norvegicus"
"44","Dasypus_novemcinctus"
"45","Saimiri_boliviensis_boliviensis"
"46","Mustela_putorius_furo"
"47","Bison_bison"
"48","Dipodomys_ordii"
"49","Oryctolagus_cuniculus"
"50","Ovis_aries"
