"","x"
"1","Oryctolagus_cuniculus"
"2","Vulpes_vulpes"
"3","Homo_sapiens"
"4","Ailuropoda_melanoleuca"
"5","Peromyscus_maniculatus_bairdii"
"6","Octodon_degus"
"7","Pongo_abelii"
"8","Saimiri_boliviensis_boliviensis"
"9","Macaca_mulatta"
"10","Dipodomys_ordii"
"11","Myotis_lucifugus"
"12","Otolemur_garnettii"
"13","Microtus_ochrogaster"
"14","Equus_asinus_asinus"
"15","Ursus_maritimus"
"16","Bison_bison"
"17","Rattus_norvegicus"
"18","Sarcophilus_harrisii"
"19","Pan_troglodytes"
"20","Colobus_angolensis_palliatus"
"21","Felis_catus"
"22","Pteropus_vampyrus"
"23","Nomascus_leucogenys"
"24","Callithrix_jacchus"
"25","Canis_familiaris"
"26","Dasypus_novemcinctus"
"27","Cavia_porcellus"
"28","Ictidomys_tridecemlineatus"
"29","Cebus_capucinus_imitator"
"30","Mustela_putorius_furo"
"31","Ovis_aries"
"32","Neovison_vison"
"33","Papio_anubis"
"34","Loxodonta_africana"
"35","Marmota"
"36","Microcebus_murinus"
"37","Bos_taurus"
"38","Phascolarctos_cinereus"
"39","Ursus_americanus"
"40","Jaculus_jaculus"
"41","Meriones_unguiculatus"
"42","Carlito_syrichta"
"43","Equus_caballus"
"44","Macaca_nemestrina"
"45","Monodelphis_domestica"
"46","Tursiops_truncatus"
"47","Mus_caroli"
"48","Capra_hircus"
"49","Chlorocebus_sabaeus"
"50","Panthera_tigris_altaica"
