"","x"
"1","Pteropus_vampyrus"
"2","Otolemur_garnettii"
"3","Mus_caroli"
"4","Nomascus_leucogenys"
"5","Ailuropoda_melanoleuca"
"6","Macaca_nemestrina"
"7","Homo_sapiens"
"8","Mustela_putorius_furo"
"9","Neovison_vison"
"10","Sarcophilus_harrisii"
"11","Ovis_aries"
"12","Ursus_maritimus"
"13","Pan_troglodytes"
"14","Bison_bison"
"15","Ursus_americanus"
"16","Castor_canadensis"
"17","Dipodomys_ordii"
"18","Ictidomys_tridecemlineatus"
"19","Marmota"
"20","Dasypus_novemcinctus"
"21","Callithrix_jacchus"
"22","Vulpes_vulpes"
"23","Chlorocebus_sabaeus"
"24","Phascolarctos_cinereus"
"25","Colobus_angolensis_palliatus"
"26","Cavia_porcellus"
"27","Capra_hircus"
"28","Loxodonta_africana"
"29","Bos_taurus"
"30","Tursiops_truncatus"
"31","Mus_musculus"
"32","Mesocricetus_auratus"
"33","Chinchilla_lanigera"
"34","Macaca_fascicularis"
"35","Oryctolagus_cuniculus"
"36","Carlito_syrichta"
"37","Peromyscus_maniculatus_bairdii"
"38","Saimiri_boliviensis_boliviensis"
"39","Cebus_capucinus_imitator"
"40","Vombatus_ursinus"
"41","Myotis_lucifugus"
"42","Monodelphis_domestica"
"43","Panthera_pardus"
"44","Gorilla_gorilla"
"45","Equus_caballus"
"46","Sus_scrofa"
"47","Panthera_tigris_altaica"
"48","Papio_anubis"
"49","Meriones_unguiculatus"
"50","Pan_paniscus"
