"","x"
"1","Microtus_ochrogaster"
"2","Saimiri_boliviensis_boliviensis"
"3","Nomascus_leucogenys"
"4","Dasypus_novemcinctus"
"5","Macaca_mulatta"
"6","Monodelphis_domestica"
"7","Bos_taurus"
"8","Homo_sapiens"
"9","Equus_asinus_asinus"
"10","Peromyscus_maniculatus_bairdii"
"11","Chlorocebus_sabaeus"
"12","Macaca_nemestrina"
"13","Dipodomys_ordii"
"14","Gorilla_gorilla"
"15","Papio_anubis"
"16","Loxodonta_africana"
"17","Marmota"
"18","Colobus_angolensis_palliatus"
"19","Microcebus_murinus"
"20","Rattus_norvegicus"
"21","Tursiops_truncatus"
"22","Chinchilla_lanigera"
"23","Mus_caroli"
"24","Mus_musculus"
"25","Ictidomys_tridecemlineatus"
"26","Otolemur_garnettii"
"27","Vombatus_ursinus"
"28","Felis_catus"
"29","Jaculus_jaculus"
"30","Cercocebus_atys"
"31","Mesocricetus_auratus"
"32","Sarcophilus_harrisii"
"33","Cavia_porcellus"
"34","Pongo_abelii"
"35","Panthera_pardus"
"36","Bison_bison"
"37","Oryctolagus_cuniculus"
"38","Ursus_maritimus"
"39","Panthera_tigris_altaica"
"40","Vulpes_vulpes"
"41","Pan_paniscus"
"42","Capra_hircus"
"43","Sus_scrofa"
"44","Ovis_aries"
"45","Pteropus_vampyrus"
"46","Phascolarctos_cinereus"
"47","Carlito_syrichta"
"48","Callithrix_jacchus"
"49","Octodon_degus"
"50","Equus_caballus"
