"","x"
"1","Mus_musculus"
"2","Panthera_pardus"
"3","Dipodomys_ordii"
"4","Macaca_fascicularis"
"5","Nomascus_leucogenys"
"6","Peromyscus_maniculatus_bairdii"
"7","Macaca_nemestrina"
"8","Ailuropoda_melanoleuca"
"9","Felis_catus"
"10","Mustela_putorius_furo"
"11","Cavia_porcellus"
"12","Otolemur_garnettii"
"13","Ictidomys_tridecemlineatus"
"14","Oryctolagus_cuniculus"
"15","Tursiops_truncatus"
"16","Rattus_norvegicus"
"17","Ursus_americanus"
"18","Pongo_abelii"
"19","Equus_asinus_asinus"
"20","Panthera_tigris_altaica"
"21","Monodelphis_domestica"
"22","Pan_paniscus"
"23","Ursus_maritimus"
"24","Castor_canadensis"
"25","Sus_scrofa"
"26","Chlorocebus_sabaeus"
"27","Papio_anubis"
"28","Myotis_lucifugus"
"29","Dasypus_novemcinctus"
"30","Mesocricetus_auratus"
"31","Marmota"
"32","Cercocebus_atys"
"33","Callithrix_jacchus"
"34","Jaculus_jaculus"
"35","Octodon_degus"
"36","Vulpes_vulpes"
"37","Ovis_aries"
"38","Vombatus_ursinus"
"39","Colobus_angolensis_palliatus"
"40","Macaca_mulatta"
"41","Equus_caballus"
"42","Bos_taurus"
"43","Microtus_ochrogaster"
"44","Neovison_vison"
"45","Bison_bison"
"46","Cebus_capucinus_imitator"
"47","Chinchilla_lanigera"
"48","Sarcophilus_harrisii"
"49","Homo_sapiens"
"50","Mus_caroli"
