"","x"
"1","Macaca_mulatta"
"2","Mus_caroli"
"3","Papio_anubis"
"4","Otolemur_garnettii"
"5","Bos_taurus"
"6","Mesocricetus_auratus"
"7","Pan_troglodytes"
"8","Neovison_vison"
"9","Ictidomys_tridecemlineatus"
"10","Ailuropoda_melanoleuca"
"11","Macaca_nemestrina"
"12","Equus_caballus"
"13","Peromyscus_maniculatus_bairdii"
"14","Pongo_abelii"
"15","Vulpes_vulpes"
"16","Ovis_aries"
"17","Octodon_degus"
"18","Cebus_capucinus_imitator"
"19","Meriones_unguiculatus"
"20","Mus_musculus"
"21","Carlito_syrichta"
"22","Phascolarctos_cinereus"
"23","Ursus_maritimus"
"24","Sarcophilus_harrisii"
"25","Felis_catus"
"26","Gorilla_gorilla"
"27","Callithrix_jacchus"
"28","Pteropus_vampyrus"
"29","Saimiri_boliviensis_boliviensis"
"30","Equus_asinus_asinus"
"31","Myotis_lucifugus"
"32","Loxodonta_africana"
"33","Tursiops_truncatus"
"34","Capra_hircus"
"35","Sus_scrofa"
"36","Ursus_americanus"
"37","Rattus_norvegicus"
"38","Mustela_putorius_furo"
"39","Colobus_angolensis_palliatus"
"40","Canis_familiaris"
"41","Cavia_porcellus"
"42","Homo_sapiens"
"43","Vombatus_ursinus"
"44","Monodelphis_domestica"
"45","Marmota"
"46","Nomascus_leucogenys"
"47","Panthera_pardus"
"48","Cercocebus_atys"
"49","Microcebus_murinus"
"50","Castor_canadensis"
