"","x"
"1","Marmota"
"2","Peromyscus_maniculatus_bairdii"
"3","Pongo_abelii"
"4","Macaca_fascicularis"
"5","Cebus_capucinus_imitator"
"6","Microtus_ochrogaster"
"7","Cercocebus_atys"
"8","Pan_troglodytes"
"9","Castor_canadensis"
"10","Equus_caballus"
"11","Ursus_maritimus"
"12","Mus_caroli"
"13","Dasypus_novemcinctus"
"14","Tursiops_truncatus"
"15","Myotis_lucifugus"
"16","Bison_bison"
"17","Oryctolagus_cuniculus"
"18","Ailuropoda_melanoleuca"
"19","Mus_musculus"
"20","Canis_familiaris"
"21","Homo_sapiens"
"22","Panthera_pardus"
"23","Dipodomys_ordii"
"24","Papio_anubis"
"25","Pteropus_vampyrus"
"26","Gorilla_gorilla"
"27","Sarcophilus_harrisii"
"28","Mesocricetus_auratus"
"29","Vulpes_vulpes"
"30","Equus_asinus_asinus"
"31","Macaca_mulatta"
"32","Microcebus_murinus"
"33","Mustela_putorius_furo"
"34","Ovis_aries"
"35","Felis_catus"
"36","Panthera_tigris_altaica"
"37","Pan_paniscus"
"38","Nomascus_leucogenys"
"39","Phascolarctos_cinereus"
"40","Vombatus_ursinus"
"41","Neovison_vison"
"42","Otolemur_garnettii"
"43","Macaca_nemestrina"
"44","Octodon_degus"
"45","Saimiri_boliviensis_boliviensis"
"46","Rattus_norvegicus"
"47","Capra_hircus"
"48","Cavia_porcellus"
"49","Ictidomys_tridecemlineatus"
"50","Jaculus_jaculus"
