"","x"
"1","Panthera_pardus"
"2","Otolemur_garnettii"
"3","Macaca_nemestrina"
"4","Jaculus_jaculus"
"5","Saimiri_boliviensis_boliviensis"
"6","Macaca_mulatta"
"7","Carlito_syrichta"
"8","Cercocebus_atys"
"9","Equus_asinus_asinus"
"10","Oryctolagus_cuniculus"
"11","Cebus_capucinus_imitator"
"12","Homo_sapiens"
"13","Panthera_tigris_altaica"
"14","Colobus_angolensis_palliatus"
"15","Meriones_unguiculatus"
"16","Pteropus_vampyrus"
"17","Callithrix_jacchus"
"18","Capra_hircus"
"19","Canis_familiaris"
"20","Papio_anubis"
"21","Mus_musculus"
"22","Bison_bison"
"23","Vulpes_vulpes"
"24","Mesocricetus_auratus"
"25","Octodon_degus"
"26","Mus_caroli"
"27","Ictidomys_tridecemlineatus"
"28","Marmota"
"29","Sarcophilus_harrisii"
"30","Felis_catus"
"31","Ursus_maritimus"
"32","Rattus_norvegicus"
"33","Ailuropoda_melanoleuca"
"34","Chlorocebus_sabaeus"
"35","Equus_caballus"
"36","Castor_canadensis"
"37","Neovison_vison"
"38","Ovis_aries"
"39","Macaca_fascicularis"
"40","Monodelphis_domestica"
"41","Pan_paniscus"
"42","Cavia_porcellus"
"43","Mustela_putorius_furo"
"44","Bos_taurus"
"45","Pan_troglodytes"
"46","Dasypus_novemcinctus"
"47","Myotis_lucifugus"
"48","Microtus_ochrogaster"
"49","Dipodomys_ordii"
"50","Vombatus_ursinus"
