"","x"
"1","Mus_caroli"
"2","Vombatus_ursinus"
"3","Mus_musculus"
"4","Chinchilla_lanigera"
"5","Phascolarctos_cinereus"
"6","Meriones_unguiculatus"
"7","Jaculus_jaculus"
"8","Macaca_fascicularis"
"9","Castor_canadensis"
"10","Saimiri_boliviensis_boliviensis"
"11","Chlorocebus_sabaeus"
"12","Otolemur_garnettii"
"13","Panthera_tigris_altaica"
"14","Rattus_norvegicus"
"15","Bison_bison"
"16","Sus_scrofa"
"17","Sarcophilus_harrisii"
"18","Equus_caballus"
"19","Papio_anubis"
"20","Callithrix_jacchus"
"21","Marmota"
"22","Myotis_lucifugus"
"23","Macaca_mulatta"
"24","Loxodonta_africana"
"25","Ictidomys_tridecemlineatus"
"26","Dipodomys_ordii"
"27","Capra_hircus"
"28","Gorilla_gorilla"
"29","Mesocricetus_auratus"
"30","Carlito_syrichta"
"31","Octodon_degus"
"32","Cercocebus_atys"
"33","Mustela_putorius_furo"
"34","Nomascus_leucogenys"
"35","Ailuropoda_melanoleuca"
"36","Neovison_vison"
"37","Pteropus_vampyrus"
"38","Homo_sapiens"
"39","Colobus_angolensis_palliatus"
"40","Cavia_porcellus"
"41","Canis_familiaris"
"42","Vulpes_vulpes"
"43","Equus_asinus_asinus"
"44","Microtus_ochrogaster"
"45","Dasypus_novemcinctus"
"46","Macaca_nemestrina"
"47","Ursus_americanus"
"48","Ovis_aries"
"49","Oryctolagus_cuniculus"
"50","Peromyscus_maniculatus_bairdii"
