"","x"
"1","Callithrix_jacchus"
"2","Meriones_unguiculatus"
"3","Microtus_ochrogaster"
"4","Dasypus_novemcinctus"
"5","Ovis_aries"
"6","Otolemur_garnettii"
"7","Gorilla_gorilla"
"8","Phascolarctos_cinereus"
"9","Chinchilla_lanigera"
"10","Macaca_mulatta"
"11","Ailuropoda_melanoleuca"
"12","Tursiops_truncatus"
"13","Cebus_capucinus_imitator"
"14","Pan_paniscus"
"15","Panthera_tigris_altaica"
"16","Papio_anubis"
"17","Mesocricetus_auratus"
"18","Dipodomys_ordii"
"19","Carlito_syrichta"
"20","Capra_hircus"
"21","Cavia_porcellus"
"22","Homo_sapiens"
"23","Mus_caroli"
"24","Macaca_nemestrina"
"25","Equus_caballus"
"26","Rattus_norvegicus"
"27","Castor_canadensis"
"28","Sus_scrofa"
"29","Ursus_maritimus"
"30","Neovison_vison"
"31","Vombatus_ursinus"
"32","Marmota"
"33","Vulpes_vulpes"
"34","Pan_troglodytes"
"35","Peromyscus_maniculatus_bairdii"
"36","Myotis_lucifugus"
"37","Loxodonta_africana"
"38","Jaculus_jaculus"
"39","Canis_familiaris"
"40","Monodelphis_domestica"
"41","Octodon_degus"
"42","Panthera_pardus"
"43","Felis_catus"
"44","Ursus_americanus"
"45","Cercocebus_atys"
"46","Pteropus_vampyrus"
"47","Chlorocebus_sabaeus"
"48","Microcebus_murinus"
"49","Saimiri_boliviensis_boliviensis"
"50","Bison_bison"
